t_sec,imu_m_s2,x_cmd_mm,fit_m_s2
51.0613,0.062213,2.9744,-0.063239
51.0625,0.062213,2.9417,-0.063314
51.0666,0.062213,2.7460,-0.063559
51.0676,0.062213,2.6789,-0.063616
51.0685,0.301496,2.6090,-0.063670
51.0694,0.301496,2.5329,-0.063722
51.0703,0.301496,2.4508,-0.063774
51.0713,0.301496,2.3624,-0.063825
51.0722,0.301496,2.2680,-0.063874
51.0731,0.301496,2.1684,-0.063922
51.0740,0.301496,2.0637,-0.063968
51.0750,0.301496,1.9459,-0.064016
51.0763,0.301496,1.7894,-0.064074
51.0775,0.301496,1.6247,-0.064128
51.0788,0.057428,1.4529,-0.064179
51.0800,0.057428,1.2744,-0.064226
51.0813,0.057428,1.0906,-0.064269
51.0825,0.057428,0.9017,-0.064307
51.0838,0.057428,0.7088,-0.064342
51.0850,0.057428,0.5128,-0.064371
51.0863,0.057428,0.3145,-0.064396
51.0875,0.057428,0.1148,-0.064416
51.0888,-0.153141,-0.0855,-0.064431
51.0900,-0.153141,-0.2853,-0.064441
51.0913,-0.153141,-0.4839,-0.064446
51.0925,-0.153141,-0.6804,-0.064447
51.0938,-0.153141,-0.8737,-0.064442
51.0950,-0.153141,-1.0633,-0.064432
51.0963,-0.153141,-1.2480,-0.064417
51.0975,-0.153141,-1.4272,-0.064397
51.0988,-0.234497,-1.6001,-0.064372
51.1000,-0.234497,-1.7660,-0.064342
51.1013,-0.234497,-1.9235,-0.064308
51.1025,-0.234497,-2.0729,-0.064270
51.1038,-0.234497,-2.2130,-0.064227
51.1050,-0.234497,-2.3432,-0.064180
51.1063,-0.234497,-2.4630,-0.064130
51.1075,-0.234497,-2.5718,-0.064075
51.1088,-0.071785,-2.6691,-0.064018
51.1100,-0.071785,-2.7545,-0.063957
51.1113,-0.071785,-2.8276,-0.063893
51.1125,-0.071785,-2.8882,-0.063827
51.1142,-0.071785,-2.9502,-0.063732
51.1173,-0.071785,-2.9994,-0.063556
51.1182,-0.071785,-2.9985,-0.063499
51.1192,0.004786,-2.9903,-0.063444
51.1201,0.004786,-2.9747,-0.063388
51.1210,0.004786,-2.9520,-0.063332
51.1219,0.004786,-2.9221,-0.063277
51.1228,0.004786,-2.8852,-0.063221
51.1238,0.004786,-2.8413,-0.063165
51.1250,0.004786,-2.7704,-0.063090
51.1263,0.004786,-2.6875,-0.063017
51.1275,0.004786,-2.5926,-0.062944
51.1288,0.004786,-2.4862,-0.062874
51.1300,-0.157926,-2.3686,-0.062805
51.1313,-0.157926,-2.2405,-0.062738
51.1325,-0.157926,-2.1024,-0.062675
51.1338,-0.157926,-1.9550,-0.062613
51.1350,-0.157926,-1.7988,-0.062555
51.1363,-0.157926,-1.6347,-0.062501
51.1375,-0.157926,-1.4632,-0.062450
51.1388,-0.157926,-1.2853,-0.062403
51.1400,-0.016750,-1.1012,-0.062360
51.1413,-0.016750,-0.9129,-0.062321
51.1425,-0.016750,-0.7203,-0.062286
51.1438,-0.016750,-0.5244,-0.062256
51.1450,-0.016750,-0.3262,-0.062231
51.1463,-0.016750,-0.1265,-0.062211
51.1475,-0.016750,0.0737,-0.062196
51.1488,-0.016750,0.2736,-0.062185
51.1500,-0.351745,0.4723,-0.062180
51.1513,-0.351745,0.6689,-0.062179
51.1525,-0.351745,0.8624,-0.062184
51.1538,-0.351745,1.0522,-0.062194
51.1550,-0.351745,1.2373,-0.062209
51.1563,-0.351745,1.4169,-0.062228
51.1575,-0.351745,1.5902,-0.062253
51.1588,-0.351745,1.7563,-0.062282
51.1600,-0.205783,1.9147,-0.062316
51.1613,-0.205783,2.0645,-0.062354
51.1625,-0.205783,2.2051,-0.062396
51.1638,-0.205783,2.3358,-0.062443
51.1655,-0.205783,2.4967,-0.062512
51.1679,-0.205783,2.6907,-0.062623
51.1689,-0.205783,2.7566,-0.062671
51.1698,-0.234497,2.8116,-0.062718
51.1707,-0.234497,2.8598,-0.062766
51.1717,-0.234497,2.9012,-0.062816
51.1726,-0.234497,2.9354,-0.062867
51.1738,-0.234497,2.9689,-0.062934
51.1750,-0.234497,2.9910,-0.063006
51.1763,-0.234497,2.9998,-0.063080
51.1775,-0.234497,2.9953,-0.063155
51.1788,-0.234497,2.9774,-0.063230
51.1800,0.413958,2.9462,-0.063306
51.1813,0.413958,2.9020,-0.063381
51.1825,0.413958,2.8448,-0.063456
51.1838,0.413958,2.7750,-0.063531
51.1850,0.413958,2.6927,-0.063605
51.1863,0.413958,2.5985,-0.063677
51.1875,0.413958,2.4927,-0.063748
51.1888,0.413958,2.3758,-0.063817
51.1900,0.102891,2.2483,-0.063884
51.1913,0.102891,2.1108,-0.063948
51.1925,0.102891,1.9639,-0.064009
51.1938,0.102891,1.8083,-0.064067
51.1950,0.102891,1.6445,-0.064122
51.1963,0.102891,1.4735,-0.064173
51.1975,0.102891,1.2959,-0.064221
51.1988,0.102891,1.1125,-0.064264
51.2000,0.093320,0.9242,-0.064303
51.2013,0.093320,0.7317,-0.064338
51.2025,0.093320,0.5360,-0.064368
51.2038,0.093320,0.3379,-0.064393
51.2050,0.093320,0.1383,-0.064414
51.2063,0.093320,-0.0618,-0.064430
51.2075,0.093320,-0.2617,-0.064440
51.2088,0.093320,-0.4608,-0.064446
51.2100,0.093320,-0.6575,-0.064447
51.2113,-0.136391,-0.8513,-0.064442
51.2125,-0.136391,-1.0413,-0.064433
51.2138,-0.136391,-1.2267,-0.064419
51.2150,-0.136391,-1.4065,-0.064399
51.2166,-0.136391,-1.6259,-0.064368
51.2195,-0.136391,-1.9983,-0.064290
51.2205,0.009571,-2.1094,-0.064259
51.2214,0.009571,-2.2120,-0.064227
51.2223,0.009571,-2.3090,-0.064193
51.2232,0.009571,-2.4005,-0.064157
51.2242,0.009571,-2.4861,-0.064119
51.2251,0.009571,-2.5657,-0.064079
51.2263,0.009571,-2.6583,-0.064025
51.2275,0.009571,-2.7450,-0.063964
51.2288,0.009571,-2.8197,-0.063901
51.2300,0.009571,-2.8817,-0.063835
51.2313,-0.193819,-2.9309,-0.063766
51.2325,-0.193819,-2.9671,-0.063696
51.2338,-0.193819,-2.9901,-0.063624
51.2350,-0.193819,-2.9997,-0.063550
51.2363,-0.193819,-2.9959,-0.063475
51.2375,-0.193819,-2.9788,-0.063401
51.2388,-0.193819,-2.9485,-0.063325
51.2400,-0.193819,-2.9048,-0.063249
51.2413,-0.114855,-2.8486,-0.063174
51.2425,-0.114855,-2.7794,-0.063099
51.2438,-0.114855,-2.6979,-0.063025
51.2450,-0.114855,-2.6044,-0.062953
51.2463,-0.114855,-2.4993,-0.062882
51.2475,-0.114855,-2.3830,-0.062813
51.2488,-0.114855,-2.2561,-0.062746
51.2500,-0.114855,-2.1192,-0.062682
51.2513,-0.327817,-1.9728,-0.062620
51.2525,-0.327817,-1.8172,-0.062562
51.2538,-0.327817,-1.6543,-0.062507
51.2550,-0.327817,-1.4837,-0.062456
51.2563,-0.327817,-1.3067,-0.062408
51.2575,-0.327817,-1.1230,-0.062364
51.2588,-0.327817,-0.9353,-0.062325
51.2600,-0.327817,-0.7430,-0.062290
51.2613,0.150748,-0.5475,-0.062260
51.2625,0.150748,-0.3495,-0.062234
51.2638,0.150748,-0.1500,-0.062213
51.2650,0.150748,0.0503,-0.062197
51.2663,0.150748,0.2502,-0.062186
51.2678,0.150748,0.4970,-0.062179
51.2720,0.174676,1.1408,-0.062200
51.2730,0.174676,1.2862,-0.062213
51.2739,0.174676,1.4185,-0.062228
51.2749,0.174676,1.5470,-0.062246
51.2758,0.174676,1.6715,-0.062266
51.2767,0.174676,1.7921,-0.062289
51.2776,0.174676,1.9082,-0.062314
51.2785,0.174676,2.0198,-0.062342
51.2795,0.174676,2.1265,-0.062372
51.2804,0.174676,2.2281,-0.062404
51.2813,-0.346959,2.3242,-0.062438
51.2825,-0.346959,2.4427,-0.062487
51.2838,-0.346959,2.5533,-0.062541
51.2850,-0.346959,2.6527,-0.062598
51.2863,-0.346959,2.7403,-0.062658
51.2875,-0.346959,2.8156,-0.062722
51.2888,-0.346959,2.8784,-0.062787
51.2900,-0.346959,2.9284,-0.062856
51.2913,-0.346959,2.9653,-0.062926
51.2925,-0.492921,2.9891,-0.062998
51.2938,-0.492921,2.9995,-0.063071
51.2950,-0.492921,2.9965,-0.063146
51.2963,-0.492921,2.9802,-0.063221
51.2975,-0.492921,2.9506,-0.063297
51.2988,-0.492921,2.9079,-0.063372
51.3000,-0.492921,2.8522,-0.063448
51.3013,-0.492921,2.7838,-0.063522
51.3025,-0.035892,2.7031,-0.063596
51.3038,-0.035892,2.6102,-0.063669
51.3050,-0.035892,2.5058,-0.063740
51.3063,-0.035892,2.3901,-0.063809
51.3075,-0.035892,2.2639,-0.063876
51.3088,-0.035892,2.1274,-0.063941
51.3100,-0.035892,1.9817,-0.064002
51.3113,-0.035892,1.8271,-0.064061
51.3125,0.301496,1.6641,-0.064116
51.3138,0.301496,1.4938,-0.064168
51.3150,0.301496,1.3170,-0.064215
51.3163,0.301496,1.1343,-0.064259
51.3175,0.301496,0.9464,-0.064299
51.3191,0.301496,0.7073,-0.064342
51.3226,0.557528,0.1443,-0.064413
51.3236,0.557528,-0.0089,-0.064426
51.3245,0.557528,-0.1569,-0.064435
51.3254,0.557528,-0.3041,-0.064442
51.3264,0.557528,-0.4504,-0.064446
51.3273,0.557528,-0.5957,-0.064447
51.3282,0.557528,-0.7397,-0.064446
51.3291,0.557528,-0.8816,-0.064441
51.3300,0.557528,-1.0215,-0.064434
51.3313,0.557528,-1.2052,-0.064420
51.3325,0.105284,-1.3856,-0.064402
51.3338,0.105284,-1.5600,-0.064378
51.3350,0.105284,-1.7275,-0.064350
51.3363,0.105284,-1.8873,-0.064317
51.3375,0.105284,-2.0386,-0.064279
51.3388,0.105284,-2.1809,-0.064238
51.3400,0.105284,-2.3135,-0.064192
51.3413,0.105284,-2.4357,-0.064142
51.3425,-0.507278,-2.5471,-0.064088
51.3438,-0.507278,-2.6472,-0.064032
51.3450,-0.507278,-2.7355,-0.063971
51.3463,-0.507278,-2.8115,-0.063908
51.3475,-0.507278,-2.8751,-0.063843
51.3488,-0.507278,-2.9258,-0.063774
51.3500,-0.507278,-2.9635,-0.063704
51.3513,-0.507278,-2.9880,-0.063632
51.3525,-0.296710,-2.9992,-0.063559
51.3538,-0.296710,-2.9971,-0.063485
51.3550,-0.296710,-2.9816,-0.063410
51.3563,-0.296710,-2.9528,-0.063334
51.3575,-0.296710,-2.9108,-0.063258
51.3588,-0.296710,-2.8559,-0.063183
51.3600,-0.296710,-2.7882,-0.063108
51.3613,-0.296710,-2.7081,-0.063034
51.3625,-0.378066,-2.6160,-0.062961
51.3638,-0.378066,-2.5122,-0.062890
51.3650,-0.378066,-2.3972,-0.062821
51.3663,-0.378066,-2.2715,-0.062754
51.3675,-0.378066,-2.1357,-0.062689
51.3688,-0.378066,-1.9904,-0.062627
51.3704,-0.378066,-1.7890,-0.062552
51.3740,-0.088534,-1.2905,-0.062404
51.3750,-0.088534,-1.1431,-0.062369
51.3760,-0.088534,-1.0040,-0.062339
51.3769,-0.088534,-0.8632,-0.062311
51.3778,-0.088534,-0.7203,-0.062286
51.3787,-0.088534,-0.5760,-0.062264
51.3797,-0.088534,-0.4304,-0.062244
51.3806,-0.088534,-0.2838,-0.062227
51.3815,-0.088534,-0.1364,-0.062212
51.3825,-0.088534,0.0268,-0.062199
51.3838,0.323031,0.2266,-0.062187
51.3850,0.323031,0.4257,-0.062181
51.3863,0.323031,0.6228,-0.062179
51.3875,0.323031,0.8172,-0.062183
51.3888,0.323031,1.0079,-0.062191
51.3900,0.323031,1.1942,-0.062205
51.3913,0.323031,1.3751,-0.062223
51.3925,0.323031,1.5499,-0.062246
51.3938,-0.031107,1.7179,-0.062275
51.3950,-0.031107,1.8781,-0.062307
51.3963,-0.031107,2.0300,-0.062344
51.3975,-0.031107,2.1728,-0.062386
51.3988,-0.031107,2.3060,-0.062432
51.4000,-0.031107,2.4290,-0.062481
51.4013,-0.031107,2.5409,-0.062534
51.4025,-0.031107,2.6416,-0.062591
51.4038,-0.342174,2.7306,-0.062651
51.4050,-0.342174,2.8074,-0.062714
51.4063,-0.342174,2.8717,-0.062780
51.4075,-0.342174,2.9232,-0.062848
51.4088,-0.342174,2.9617,-0.062918
51.4100,-0.342174,2.9870,-0.062989
51.4113,-0.342174,2.9989,-0.063063
51.4125,-0.342174,2.9976,-0.063137
51.4138,-0.119641,2.9828,-0.063212
51.4150,-0.119641,2.9548,-0.063288
51.4163,-0.119641,2.9136,-0.063363
51.4175,-0.119641,2.8595,-0.063439
51.4188,-0.119641,2.7925,-0.063514
51.4200,-0.119641,2.7131,-0.063588
51.4213,-0.119641,2.6217,-0.063661
51.4225,-0.119641,2.5186,-0.063732
51.4238,-0.119641,2.4042,-0.063801
51.4250,-0.119641,2.2792,-0.063868
51.4263,-0.119641,2.1440,-0.063933
51.4275,-0.119641,1.9992,-0.063995
51.4288,-0.119641,1.8456,-0.064054
51.4300,-0.119641,1.6837,-0.064110
51.4313,-0.119641,1.5143,-0.064162
51.4355,0.358923,0.8943,-0.064309
51.4365,0.358923,0.7413,-0.064336
51.4374,0.358923,0.5962,-0.064359
51.4384,0.358923,0.4492,-0.064380
51.4393,0.358923,0.2965,-0.064398
51.4403,0.358923,0.1433,-0.064414
51.4412,0.358923,-0.0050,-0.064426
51.4421,0.358923,-0.1529,-0.064435
51.4431,0.358923,-0.3002,-0.064442
51.4440,-0.090927,-0.4468,-0.064446
51.4450,-0.090927,-0.6117,-0.064447
51.4463,-0.090927,-0.8059,-0.064444
51.4475,-0.090927,-0.9969,-0.064436
51.4488,-0.090927,-1.1832,-0.064422
51.4500,-0.090927,-1.3645,-0.064404
51.4513,-0.090927,-1.5397,-0.064381
51.4525,-0.090927,-1.7082,-0.064353
51.4538,-0.090927,-1.8689,-0.064321
51.4550,0.203390,-2.0213,-0.064284
51.4563,0.203390,-2.1650,-0.064243
51.4575,0.203390,-2.2985,-0.064197
51.4588,0.203390,-2.4219,-0.064148
51.4600,0.203390,-2.5348,-0.064095
51.4613,0.203390,-2.6360,-0.064038
51.4625,0.203390,-2.7257,-0.063979
51.4638,0.203390,-2.8032,-0.063916
51.4650,-0.043071,-2.8685,-0.063850
51.4663,-0.043071,-2.9206,-0.063783
51.4675,-0.043071,-2.9598,-0.063713
51.4688,-0.043071,-2.9858,-0.063641
51.4700,-0.043071,-2.9986,-0.063568
51.4713,-0.043071,-2.9980,-0.063493
51.4725,-0.043071,-2.9840,-0.063418
51.4738,-0.043071,-2.9568,-0.063343
51.4750,-0.141177,-2.9164,-0.063267
51.4763,-0.141177,-2.8630,-0.063192
51.4775,-0.141177,-2.7968,-0.063117
51.4788,-0.141177,-2.7182,-0.063043
51.4800,-0.141177,-2.6273,-0.062970
51.4813,-0.141177,-2.5250,-0.062898
51.4825,-0.141177,-2.4113,-0.062829
51.4838,-0.141177,-2.2869,-0.062762
51.4850,-0.483350,-2.1521,-0.062697
51.4880,-0.483350,-1.7946,-0.062554
51.4889,-0.483350,-1.6709,-0.062512
51.4899,-0.483350,-1.5458,-0.062474
51.4908,-0.483350,-1.4172,-0.062437
51.4917,-0.483350,-1.2852,-0.062403
51.4926,-0.483350,-1.1501,-0.062370
51.4938,-0.483350,-0.9799,-0.062334
51.4950,-0.248854,-0.7887,-0.062298
51.4963,-0.248854,-0.5940,-0.062267
51.4975,-0.248854,-0.3965,-0.062240
51.4988,-0.248854,-0.1973,-0.062218
51.5000,-0.248854,0.0031,-0.062200
51.5013,-0.248854,0.2032,-0.062188
51.5025,-0.248854,0.4024,-0.062181
51.5038,-0.248854,0.5998,-0.062179
51.5050,-0.009571,0.7945,-0.062182
51.5063,-0.009571,0.9858,-0.062190
51.5075,-0.009571,1.1726,-0.062203
51.5088,-0.009571,1.3542,-0.062221
51.5100,-0.009571,1.5297,-0.062243
51.5113,-0.009571,1.6985,-0.062271
51.5125,-0.009571,1.8596,-0.062303
51.5138,-0.009571,2.0126,-0.062340
51.5150,0.076570,2.1565,-0.062381
51.5163,0.076570,2.2908,-0.062426
51.5175,0.076570,2.4149,-0.062475
51.5188,0.076570,2.5283,-0.062528
51.5200,0.076570,2.6305,-0.062584
51.5213,0.076570,2.7207,-0.062644
51.5225,0.076570,2.7990,-0.062706
51.5238,0.076570,2.8648,-0.062772
51.5250,0.076570,2.9178,-0.062839
51.5263,0.031107,2.9578,-0.062909
51.5275,0.031107,2.9847,-0.062981
51.5288,0.031107,2.9982,-0.063054
51.5300,0.031107,2.9984,-0.063128
51.5313,0.031107,2.9852,-0.063203
51.5325,0.031107,2.9588,-0.063279
51.5338,0.031107,2.9191,-0.063354
51.5350,0.031107,2.8665,-0.063430
51.5363,0.007178,2.8010,-0.063505
51.5391,0.007178,2.6111,-0.063668
51.5400,0.007178,2.5330,-0.063722
51.5409,0.007178,2.4505,-0.063774
51.5418,0.007178,2.3624,-0.063825
51.5428,0.007178,2.2686,-0.063874
51.5438,0.007178,2.1604,-0.063926
51.5450,0.007178,2.0168,-0.063988
51.5463,-0.007178,1.8642,-0.064047
51.5475,-0.007178,1.7032,-0.064103
51.5488,-0.007178,1.5346,-0.064156
51.5500,-0.007178,1.3593,-0.064204
51.5513,-0.007178,1.1779,-0.064249
51.5525,-0.007178,0.9912,-0.064290
51.5538,-0.007178,0.8000,-0.064326
51.5550,-0.007178,0.6054,-0.064358
51.5563,-0.253639,0.4080,-0.064385
51.5575,-0.253639,0.2088,-0.064407
51.5588,-0.253639,0.0088,-0.064425
51.5600,-0.253639,-0.1917,-0.064437
51.5613,-0.253639,-0.3907,-0.064445
51.5625,-0.253639,-0.5882,-0.064447
51.5638,-0.253639,-0.7832,-0.064445
51.5650,-0.253639,-0.9746,-0.064437
51.5663,0.157926,-1.1617,-0.064424
51.5675,0.157926,-1.3436,-0.064407
51.5688,0.157926,-1.5196,-0.064384
51.5700,0.157926,-1.6887,-0.064357
51.5713,0.157926,-1.8510,-0.064325
51.5725,0.157926,-2.0040,-0.064288
51.5738,0.157926,-2.1483,-0.064248
51.5750,0.157926,-2.2832,-0.064203
51.5763,0.172283,-2.4078,-0.064154
51.5775,0.172283,-2.5218,-0.064101
51.5788,0.172283,-2.6247,-0.064045
51.5800,0.172283,-2.7158,-0.063986
51.5813,0.172283,-2.7948,-0.063923
51.5825,0.172283,-2.8613,-0.063858
51.5838,0.172283,-2.9151,-0.063791
51.5850,0.172283,-2.9559,-0.063721
51.5863,-0.093320,-2.9835,-0.063649
51.5875,-0.093320,-2.9978,-0.063576
51.5903,-0.093320,-2.9819,-0.063411
51.5912,-0.093320,-2.9615,-0.063354
51.5922,-0.093320,-2.9342,-0.063298
51.5931,-0.093320,-2.8991,-0.063241
51.5940,-0.093320,-2.8575,-0.063185
51.5950,-0.093320,-2.8052,-0.063126
51.5963,-0.124427,-2.7281,-0.063051
51.5975,-0.124427,-2.6385,-0.062978
51.5988,-0.124427,-2.5376,-0.062907
51.6000,-0.124427,-2.4253,-0.062837
51.6013,-0.124427,-2.3021,-0.062769
51.6025,-0.124427,-2.1686,-0.062704
51.6038,-0.124427,-2.0255,-0.062642
51.6050,-0.124427,-1.8734,-0.062582
51.6063,-0.124427,-1.7126,-0.062526
51.6075,-0.294317,-1.5447,-0.062473
51.6088,-0.294317,-1.3698,-0.062424
51.6100,-0.294317,-1.1887,-0.062379
51.6113,-0.294317,-1.0023,-0.062339
51.6125,-0.294317,-0.8114,-0.062302
51.6138,-0.294317,-0.6170,-0.062270
51.6150,-0.294317,-0.4197,-0.062243
51.6163,-0.294317,-0.2207,-0.062220
51.6175,-0.239282,-0.0206,-0.062202
51.6188,-0.239282,0.1796,-0.062189
51.6200,-0.239282,0.3790,-0.062182
51.6213,-0.239282,0.5767,-0.062179
51.6225,-0.239282,0.7718,-0.062181
51.6238,-0.239282,0.9635,-0.062189
51.6250,-0.239282,1.1509,-0.062201
51.6263,-0.239282,1.3330,-0.062218
51.6275,-0.181855,1.5094,-0.062241
51.6288,-0.181855,1.6791,-0.062268
51.6300,-0.181855,1.8412,-0.062299
51.6313,-0.181855,1.9951,-0.062335
51.6325,-0.181855,2.1401,-0.062376
51.6338,-0.181855,2.2756,-0.062420
51.6350,-0.181855,2.4010,-0.062469
51.6363,-0.181855,2.5155,-0.062522
51.6375,0.076570,2.6190,-0.062578
51.6388,0.076570,2.7110,-0.062637
51.6416,0.076570,2.8728,-0.062781
51.6425,0.076570,2.9129,-0.062832
51.6435,0.076570,2.9447,-0.062883
51.6444,0.076570,2.9694,-0.062936
51.6453,0.076570,2.9868,-0.062989
51.6463,0.076570,2.9973,-0.063045
51.6475,-0.021535,2.9991,-0.063119
51.6488,-0.021535,2.9875,-0.063194
51.6500,-0.021535,2.9626,-0.063270
51.6513,-0.021535,2.9245,-0.063345
51.6525,-0.021535,2.8734,-0.063421
51.6538,-0.021535,2.8094,-0.063496
51.6550,-0.021535,2.7330,-0.063570
51.6563,-0.021535,2.6444,-0.063643
51.6575,0.270389,2.5439,-0.063715
51.6588,0.270389,2.4322,-0.063785
51.6600,0.270389,2.3096,-0.063853
51.6613,0.270389,2.1768,-0.063918
51.6625,0.270389,2.0342,-0.063981
51.6638,0.270389,1.8826,-0.064040
51.6650,0.270389,1.7226,-0.064097
51.6663,0.270389,1.5549,-0.064150
51.6675,-0.212961,1.3802,-0.064199
51.6688,-0.212961,1.1995,-0.064244
51.6700,-0.212961,1.0134,-0.064285
51.6713,-0.212961,0.8220,-0.064322
51.6725,-0.212961,0.6282,-0.064354
51.6738,-0.212961,0.4313,-0.064382
51.6750,-0.212961,0.2324,-0.064405
51.6763,-0.212961,0.0325,-0.064423
51.6775,-0.102891,-0.1677,-0.064436
51.6788,-0.102891,-0.3673,-0.064444
51.6800,-0.102891,-0.5652,-0.064447
51.6813,-0.102891,-0.7605,-0.064445
51.6825,-0.102891,-0.9524,-0.064438
51.6838,-0.102891,-1.1400,-0.064426
51.6850,-0.102891,-1.3226,-0.064409
51.6863,-0.102891,-1.4993,-0.064387
51.6875,-0.102891,-1.6693,-0.064360
51.6888,0.064606,-1.8318,-0.064329
51.6900,0.064606,-1.9865,-0.064293
51.6940,0.064606,-2.4152,-0.064151
51.6950,0.064606,-2.5052,-0.064110
51.6959,0.064606,-2.5834,-0.064069
51.6969,0.064606,-2.6591,-0.064024
51.6978,0.138784,-2.7244,-0.063980
51.6987,0.138784,-2.7829,-0.063934
51.6996,0.138784,-2.8347,-0.063886
51.7006,0.138784,-2.8795,-0.063837
51.7015,0.138784,-2.9175,-0.063787
51.7025,0.138784,-2.9518,-0.063729
51.7038,0.138784,-2.9809,-0.063658
51.7050,0.138784,-2.9968,-0.063585
51.7063,0.138784,-2.9994,-0.063511
51.7075,0.138784,-2.9885,-0.063436
51.7088,-0.169890,-2.9644,-0.063361
51.7100,-0.169890,-2.9271,-0.063285
51.7113,-0.169890,-2.8767,-0.063209
51.7125,-0.169890,-2.8135,-0.063134
51.7138,-0.169890,-2.7378,-0.063060
51.7150,-0.169890,-2.6499,-0.062987
51.7163,-0.169890,-2.5501,-0.062915
51.7175,-0.169890,-2.4391,-0.062845
51.7188,-0.098106,-2.3171,-0.062777
51.7200,-0.098106,-2.1847,-0.062712
51.7213,-0.098106,-2.0430,-0.062649
51.7225,-0.098106,-1.8919,-0.062589
51.7238,-0.098106,-1.7323,-0.062533
51.7250,-0.098106,-1.5648,-0.062479
51.7263,-0.098106,-1.3907,-0.062430
51.7275,-0.098106,-1.2103,-0.062384
51.7288,-0.251246,-1.0235,-0.062343
51.7300,-0.251246,-0.8317,-0.062306
51.7313,-0.251246,-0.6394,-0.062273
51.7325,-0.251246,-0.4429,-0.062246
51.7338,-0.251246,-0.2440,-0.062222
51.7350,-0.251246,-0.0430,-0.062204
51.7363,-0.251246,0.1575,-0.062191
51.7375,-0.251246,0.3559,-0.062182
51.7388,-0.210568,0.5537,-0.062179
51.7400,-0.210568,0.7490,-0.062181
51.7413,-0.210568,0.9414,-0.062188
51.7447,-0.210568,1.4389,-0.062231
51.7456,-0.210568,1.5712,-0.062250
51.7466,-0.210568,1.6982,-0.062271
51.7475,-0.210568,1.8211,-0.062295
51.7485,-0.210568,1.9390,-0.062321
51.7494,-0.174676,2.0496,-0.062350
51.7503,-0.174676,2.1551,-0.062380
51.7513,-0.174676,2.2603,-0.062415
51.7525,-0.174676,2.3867,-0.062463
51.7538,-0.174676,2.5026,-0.062515
51.7550,-0.174676,2.6074,-0.062571
51.7563,-0.174676,2.7006,-0.062630
51.7575,-0.174676,2.7817,-0.062691
51.7588,0.126820,2.8504,-0.062756
51.7600,0.126820,2.9065,-0.062823
51.7613,0.126820,2.9496,-0.062893
51.7625,0.126820,2.9796,-0.062964
51.7638,0.126820,2.9963,-0.063037
51.7650,0.126820,2.9996,-0.063111
51.7663,0.126820,2.9896,-0.063185
51.7675,0.126820,2.9662,-0.063261
51.7688,0.126820,2.9296,-0.063337
51.7700,-0.112463,2.8800,-0.063412
51.7713,-0.112463,2.8175,-0.063487
51.7725,-0.112463,2.7425,-0.063562
51.7738,-0.112463,2.6554,-0.063635
51.7750,-0.112463,2.5563,-0.063707
51.7763,-0.112463,2.4459,-0.063777
51.7775,-0.112463,2.3246,-0.063845
51.7788,-0.112463,2.1929,-0.063910
51.7800,0.052642,2.0511,-0.063974
51.7813,0.052642,1.9010,-0.064033
51.7825,0.052642,1.7417,-0.064090
51.7838,0.052642,1.5749,-0.064144
51.7850,0.052642,1.4010,-0.064193
51.7863,0.052642,1.2210,-0.064239
51.7875,0.052642,1.0355,-0.064281
51.7888,0.052642,0.8453,-0.064318
51.7900,0.014357,0.6514,-0.064351
51.7913,0.014357,0.4546,-0.064379
51.7925,0.014357,0.2555,-0.064402
51.7956,0.014357,-0.2316,-0.064439
51.7965,0.014357,-0.3828,-0.064444
51.7974,0.014357,-0.5290,-0.064447
51.7984,0.014357,-0.6735,-0.064447
51.7993,0.014357,-0.8165,-0.064444
51.8002,-0.174676,-0.9577,-0.064438
51.8013,-0.174676,-1.1183,-0.064428
51.8025,-0.174676,-1.3013,-0.064411
51.8038,-0.174676,-1.4788,-0.064390
51.8050,-0.174676,-1.6496,-0.064364
51.8063,-0.174676,-1.8131,-0.064333
51.8075,-0.174676,-1.9685,-0.064298
51.8088,-0.174676,-2.1151,-0.064258
51.8100,-0.016750,-2.2523,-0.064214
51.8113,-0.016750,-2.3795,-0.064166
51.8125,-0.016750,-2.4961,-0.064114
51.8138,-0.016750,-2.6015,-0.064059
51.8150,-0.016750,-2.6954,-0.064000
51.8163,-0.016750,-2.7772,-0.063938
51.8175,-0.016750,-2.8468,-0.063874
51.8188,-0.016750,-2.9035,-0.063807
51.8200,0.074178,-2.9474,-0.063738
51.8213,0.074178,-2.9782,-0.063666
51.8225,0.074178,-2.9956,-0.063594
51.8238,0.074178,-2.9998,-0.063520
51.8250,0.074178,-2.9905,-0.063445
51.8263,0.074178,-2.9680,-0.063370
51.8275,0.074178,-2.9322,-0.063294
51.8288,0.074178,-2.8833,-0.063218
51.8300,0.050249,-2.8216,-0.063143
51.8313,0.050249,-2.7473,-0.063069
51.8325,0.050249,-2.6609,-0.062995
51.8338,0.050249,-2.5626,-0.062924
51.8350,0.050249,-2.4528,-0.062853
51.8363,0.050249,-2.3319,-0.062785
51.8375,0.050249,-2.2009,-0.062719
51.8388,0.050249,-2.0600,-0.062656
51.8400,-0.098106,-1.9100,-0.062596
51.8413,-0.098106,-1.7514,-0.062539
51.8425,-0.098106,-1.5850,-0.062485
51.8438,-0.098106,-1.4115,-0.062436
51.8450,-0.098106,-1.2318,-0.062390
51.8463,-0.098106,-1.0466,-0.062348
51.8475,-0.098106,-0.8567,-0.062310
51.8488,-0.098106,-0.6630,-0.062277
