t_sec,imu_m_s2,x_cmd_mm,fit_m_s2
25.7480,-0.095713,3.7588,-0.058719
25.7536,-0.095713,4.9703,-0.058521
25.7545,-0.095713,5.1385,-0.058487
25.7555,-0.095713,5.2852,-0.058455
25.7564,-0.095713,5.4187,-0.058423
25.7573,0.000000,5.5389,-0.058392
25.7582,0.000000,5.6458,-0.058361
25.7592,0.000000,5.7391,-0.058331
25.7601,0.000000,5.8181,-0.058301
25.7610,0.000000,5.8831,-0.058272
25.7619,0.000000,5.9339,-0.058244
25.7628,0.000000,5.9704,-0.058217
25.7638,0.000000,5.9924,-0.058190
25.7647,0.000000,6.0000,-0.058165
25.7656,0.000000,5.9931,-0.058140
25.7666,0.000000,5.9705,-0.058116
25.7678,0.102891,5.9175,-0.058086
25.7691,0.102891,5.8382,-0.058059
25.7703,0.102891,5.7329,-0.058033
25.7716,0.102891,5.6020,-0.058011
25.7728,0.102891,5.4462,-0.057990
25.7741,0.102891,5.2661,-0.057973
25.7753,0.102891,5.0626,-0.057958
25.7766,0.102891,4.8365,-0.057946
25.7778,-0.160319,4.5888,-0.057937
25.7791,-0.160319,4.3207,-0.057931
25.7803,-0.160319,4.0333,-0.057928
25.7816,-0.160319,3.7280,-0.057927
25.7828,-0.160319,3.4061,-0.057930
25.7841,-0.160319,3.0690,-0.057936
25.7853,-0.160319,2.7183,-0.057944
25.7866,-0.160319,2.3550,-0.057955
25.7878,-0.033500,1.9822,-0.057970
25.7891,-0.033500,1.5999,-0.057986
25.7903,-0.033500,1.2105,-0.058006
25.7916,-0.033500,0.8156,-0.058028
25.7928,-0.033500,0.4174,-0.058053
25.7941,-0.033500,0.0172,-0.058080
25.7953,-0.033500,-0.3832,-0.058110
25.7966,-0.033500,-0.7817,-0.058141
25.7978,0.119641,-1.1767,-0.058175
25.7998,0.119641,-1.7825,-0.058230
25.8063,0.119641,-3.6231,-0.058441
25.8073,0.119641,-3.8783,-0.058476
25.8082,-0.710668,-4.1064,-0.058510
25.8092,-0.710668,-4.3171,-0.058542
25.8101,-0.710668,-4.5170,-0.058575
25.8110,-0.710668,-4.7065,-0.058607
25.8119,-0.710668,-4.8835,-0.058640
25.8128,-0.710668,-5.0489,-0.058672
25.8138,-0.710668,-5.2021,-0.058704
25.8147,-0.710668,-5.3429,-0.058736
25.8156,-0.710668,-5.4704,-0.058768
25.8165,-0.710668,-5.5848,-0.058799
25.8175,-0.710668,-5.6872,-0.058830
25.8184,0.672383,-5.7774,-0.058861
25.8194,0.672383,-5.8515,-0.058891
25.8203,0.672383,-5.9122,-0.058921
25.8213,0.672383,-5.9571,-0.058950
25.8222,0.672383,-5.9852,-0.058977
25.8231,0.672383,-5.9987,-0.059003
25.8241,0.672383,-5.9975,-0.059028
25.8253,0.672383,-5.9727,-0.059060
25.8266,0.672383,-5.9214,-0.059090
25.8278,-0.320638,-5.8435,-0.059118
25.8291,-0.320638,-5.7399,-0.059143
25.8303,-0.320638,-5.6106,-0.059166
25.8316,-0.320638,-5.4560,-0.059186
25.8328,-0.320638,-5.2774,-0.059204
25.8341,-0.320638,-5.0752,-0.059219
25.8353,-0.320638,-4.8504,-0.059231
25.8366,-0.320638,-4.6040,-0.059240
25.8378,-0.320638,-4.3371,-0.059247
25.8391,-0.265603,-4.0509,-0.059250
25.8403,-0.265603,-3.7466,-0.059251
25.8416,-0.265603,-3.4234,-0.059248
25.8428,-0.265603,-3.0891,-0.059243
25.8441,-0.265603,-2.7391,-0.059234
25.8453,-0.265603,-2.3770,-0.059223
25.8466,-0.265603,-2.0042,-0.059209
25.8478,-0.265603,-1.6224,-0.059193
25.8491,-0.212961,-1.2335,-0.059173
25.8503,-0.212961,-0.8391,-0.059151
25.8516,-0.212961,-0.4165,-0.059125
25.8577,-0.212961,1.5013,-0.058974
25.8587,0.605384,1.8058,-0.058945
25.8596,0.605384,2.0945,-0.058916
25.8605,0.605384,2.3685,-0.058888
25.8615,0.605384,2.6368,-0.058858
25.8624,0.605384,2.8988,-0.058828
25.8633,0.605384,3.1610,-0.058797
25.8643,0.605384,3.4084,-0.058765
25.8652,0.605384,3.6471,-0.058734
25.8661,0.605384,3.8768,-0.058702
25.8670,0.605384,4.0973,-0.058670
25.8679,0.605384,4.3078,-0.058637
25.8689,-1.021735,4.5078,-0.058605
25.8698,-1.021735,4.6969,-0.058572
25.8707,-1.021735,4.8747,-0.058540
25.8716,-1.021735,5.0408,-0.058507
25.8728,-1.021735,5.2382,-0.058466
25.8741,-1.021735,5.4217,-0.058423
25.8753,-1.021735,5.5810,-0.058380
25.8766,-1.021735,5.7155,-0.058339
25.8778,-1.021735,5.8246,-0.058298
25.8791,0.674776,5.9077,-0.058259
25.8803,0.674776,5.9645,-0.058222
25.8816,0.674776,5.9947,-0.058186
25.8828,0.674776,5.9982,-0.058152
25.8841,0.674776,5.9748,-0.058120
25.8853,0.674776,5.9248,-0.058089
25.8866,0.674776,5.8489,-0.058062
25.8878,0.674776,5.7466,-0.058036
25.8891,-0.260818,5.6187,-0.058013
25.8903,-0.260818,5.4658,-0.057993
25.8916,-0.260818,5.2886,-0.057975
25.8928,-0.260818,5.0876,-0.057960
25.8941,-0.260818,4.8644,-0.057947
25.8953,-0.260818,4.6190,-0.057938
25.8966,-0.260818,4.3532,-0.057931
25.8978,-0.260818,4.0680,-0.057928
25.8991,-0.397209,3.7647,-0.057927
25.9003,-0.397209,3.4448,-0.057929
25.9016,-0.397209,3.1093,-0.057935
25.9037,-0.397209,2.5127,-0.057950
25.9099,0.581456,0.6023,-0.058041
25.9118,0.581456,-0.0139,-0.058082
25.9128,0.581456,-0.3243,-0.058105
25.9137,0.581456,-0.6197,-0.058128
25.9146,0.581456,-0.9143,-0.058152
25.9156,0.581456,-1.2084,-0.058177
25.9165,0.581456,-1.4990,-0.058204
25.9174,0.581456,-1.7835,-0.058231
25.9184,0.581456,-2.0685,-0.058259
25.9193,-0.222533,-2.3514,-0.058288
25.9202,-0.222533,-2.6214,-0.058318
25.9212,-0.222533,-2.8842,-0.058348
25.9221,-0.222533,-3.1391,-0.058379
25.9230,-0.222533,-3.3871,-0.058410
25.9239,-0.222533,-3.6273,-0.058441
25.9248,-0.222533,-3.8579,-0.058473
25.9258,-0.222533,-4.0790,-0.058505
25.9267,-0.222533,-4.2907,-0.058538
25.9276,-0.222533,-4.4924,-0.058571
25.9285,-0.222533,-4.6830,-0.058603
25.9295,-0.019143,-4.8618,-0.058636
25.9304,-0.019143,-5.0289,-0.058668
25.9316,-0.019143,-5.2266,-0.058710
25.9328,-0.019143,-5.4113,-0.058753
25.9341,-0.019143,-5.5722,-0.058795
25.9353,-0.019143,-5.7082,-0.058837
25.9366,-0.019143,-5.8188,-0.058877
25.9378,-0.019143,-5.9035,-0.058916
25.9391,-0.019143,-5.9619,-0.058954
25.9403,-0.124427,-5.9936,-0.058990
25.9416,-0.124427,-5.9987,-0.059024
25.9428,-0.124427,-5.9771,-0.059056
25.9441,-0.124427,-5.9289,-0.059087
25.9453,-0.124427,-5.8541,-0.059115
25.9466,-0.124427,-5.7534,-0.059140
25.9478,-0.124427,-5.6269,-0.059164
25.9491,-0.124427,-5.4754,-0.059184
25.9503,-0.189033,-5.2996,-0.059202
25.9516,-0.189033,-5.1001,-0.059217
25.9528,-0.189033,-4.8779,-0.059230
25.9541,-0.189033,-4.6339,-0.059239
25.9560,-0.189033,-4.2228,-0.059248
25.9620,-0.449851,-2.6538,-0.059232
25.9630,-0.449851,-2.3680,-0.059223
25.9639,-0.449851,-2.0833,-0.059212
25.9649,-0.449851,-1.8034,-0.059201
25.9658,-0.449851,-1.5193,-0.059188
25.9667,-0.449851,-1.2311,-0.059173
25.9676,-0.449851,-0.9413,-0.059157
25.9686,-0.449851,-0.6487,-0.059140
25.9695,-0.449851,-0.3544,-0.059121
25.9704,0.069392,-0.0589,-0.059101
25.9713,0.069392,0.2362,-0.059079
25.9722,0.069392,0.5306,-0.059057
25.9732,0.069392,0.8236,-0.059033
25.9741,0.069392,1.1147,-0.059009
25.9750,0.069392,1.4031,-0.058983
25.9759,0.069392,1.6879,-0.058957
25.9768,0.069392,1.9689,-0.058929
25.9778,0.069392,2.2587,-0.058899
25.9791,0.069392,2.6242,-0.058860
25.9803,-0.179462,2.9783,-0.058819
25.9816,-0.179462,3.3192,-0.058777
25.9828,-0.179462,3.6451,-0.058734
25.9841,-0.179462,3.9550,-0.058691
25.9853,-0.179462,4.2471,-0.058647
25.9866,-0.179462,4.5203,-0.058603
25.9878,-0.179462,4.7735,-0.058559
25.9891,-0.179462,5.0054,-0.058515
25.9903,-0.040678,5.2149,-0.058471
25.9916,-0.040678,5.4013,-0.058428
25.9928,-0.040678,5.5635,-0.058385
25.9941,-0.040678,5.7010,-0.058344
25.9953,-0.040678,5.8130,-0.058303
25.9966,-0.040678,5.8992,-0.058264
25.9978,-0.040678,5.9593,-0.058226
25.9991,-0.040678,5.9925,-0.058190
26.0003,-0.040678,5.9992,-0.058156
26.0016,0.119641,5.9791,-0.058123
26.0028,0.119641,5.9324,-0.058093
26.0041,0.119641,5.8592,-0.058065
26.0053,0.119641,5.7600,-0.058039
26.0066,0.119641,5.6351,-0.058016
26.0079,0.119641,5.4692,-0.057993
26.0139,-0.143569,4.4273,-0.057933
26.0149,-0.143569,4.2086,-0.057929
26.0158,-0.143569,3.9923,-0.057927
26.0167,-0.143569,3.7672,-0.057927
26.0176,-0.143569,3.5308,-0.057929
26.0186,-0.143569,3.2843,-0.057932
26.0195,-0.143569,3.0323,-0.057936
26.0204,-0.143569,2.7736,-0.057942
26.0213,0.098106,2.5086,-0.057950
26.0223,0.098106,2.2373,-0.057960
26.0232,0.098106,1.9611,-0.057970
26.0241,0.098106,1.6803,-0.057983
26.0250,0.098106,1.3949,-0.057997
26.0259,0.098106,1.1052,-0.058012
26.0269,0.098106,0.8117,-0.058029
26.0278,0.098106,0.5099,-0.058047
26.0291,0.098106,0.1115,-0.058074
26.0303,0.098106,-0.2889,-0.058102
26.0316,0.098106,-0.6878,-0.058133
26.0328,0.098106,-1.0839,-0.058166
26.0341,0.098106,-1.4750,-0.058201
26.0353,0.098106,-1.8602,-0.058238
26.0366,0.098106,-2.2364,-0.058276
26.0378,0.098106,-2.6028,-0.058316
26.0391,0.098106,-2.9578,-0.058357
26.0403,0.098106,-3.2994,-0.058399
26.0416,-0.102891,-3.6264,-0.058441
26.0428,-0.102891,-3.9373,-0.058485
26.0441,-0.102891,-4.2304,-0.058528
26.0453,-0.102891,-4.5048,-0.058573
26.0466,-0.102891,-4.7594,-0.058617
26.0478,-0.102891,-4.9921,-0.058661
26.0491,-0.102891,-5.2031,-0.058705
26.0503,-0.102891,-5.3910,-0.058748
26.0516,0.019143,-5.5551,-0.058790
26.0528,0.019143,-5.6937,-0.058832
26.0541,0.019143,-5.8072,-0.058872
26.0553,0.019143,-5.8951,-0.058912
26.0566,0.019143,-5.9564,-0.058950
26.0578,0.019143,-5.9913,-0.058986
26.0598,0.019143,-5.9915,-0.059040
26.0651,-0.069392,-5.6680,-0.059157
26.0661,-0.069392,-5.5574,-0.059174
26.0670,-0.069392,-5.4389,-0.059188
26.0679,-0.069392,-5.3078,-0.059201
26.0688,-0.069392,-5.1639,-0.059213
26.0697,-0.069392,-5.0073,-0.059223
26.0707,-0.069392,-4.8383,-0.059232
26.0716,-0.179462,-4.6576,-0.059239
26.0725,-0.179462,-4.4658,-0.059244
26.0734,-0.179462,-4.2634,-0.059248
26.0744,-0.179462,-4.0508,-0.059250
26.0753,-0.179462,-3.8202,-0.059251
26.0762,-0.179462,-3.5868,-0.059250
26.0772,-0.179462,-3.3458,-0.059247
26.0781,-0.179462,-3.0968,-0.059243
26.0791,-0.179462,-2.8226,-0.059237
26.0803,-0.179462,-2.4633,-0.059226
26.0816,-0.179462,-2.0928,-0.059213
26.0828,-0.267996,-1.7135,-0.059197
26.0841,-0.267996,-1.3260,-0.059178
26.0853,-0.267996,-0.9328,-0.059156
26.0866,-0.267996,-0.5348,-0.059132
26.0878,-0.267996,-0.1349,-0.059106
26.0891,-0.267996,0.2654,-0.059077
26.0903,-0.267996,0.6647,-0.059046
26.0916,-0.267996,1.0611,-0.059013
26.0928,0.004786,1.4525,-0.058979
26.0941,0.004786,1.8377,-0.058942
26.0953,0.004786,2.2146,-0.058904
26.0966,0.004786,2.5816,-0.058864
26.0978,0.004786,2.9372,-0.058824
26.0991,0.004786,3.2794,-0.058782
26.1003,0.004786,3.6072,-0.058739
26.1016,0.004786,3.9192,-0.058696
26.1028,-0.148355,4.2138,-0.058652
26.1041,-0.148355,4.4894,-0.058608
26.1053,-0.148355,4.7449,-0.058564
26.1066,-0.148355,4.9793,-0.058520
26.1078,-0.148355,5.1915,-0.058476
26.1091,-0.148355,5.3805,-0.058433
26.1103,-0.148355,5.5457,-0.058390
26.1116,-0.148355,5.6944,-0.058346
26.1172,-0.167498,5.9986,-0.058175
26.1182,-0.167498,5.9971,-0.058149
26.1192,-0.167498,5.9797,-0.058124
26.1201,-0.167498,5.9480,-0.058101
26.1210,-0.167498,5.9019,-0.058080
26.1220,-0.167498,5.8415,-0.058060
26.1229,0.923630,5.7670,-0.058041
26.1238,0.923630,5.6786,-0.058023
26.1247,0.923630,5.5766,-0.058007
26.1256,0.923630,5.4610,-0.057992
26.1266,0.923630,5.3320,-0.057979
26.1275,0.923630,5.1903,-0.057967
26.1284,0.923630,5.0360,-0.057957
26.1293,0.923630,4.8696,-0.057948
26.1303,0.923630,4.6783,-0.057940
26.1316,0.923630,4.4176,-0.057933
26.1328,-1.031307,4.1369,-0.057928
26.1341,-1.031307,3.8378,-0.057927
26.1353,-1.031307,3.5216,-0.057929
26.1366,-1.031307,3.1897,-0.057933
26.1378,-1.031307,2.8437,-0.057941
26.1391,-1.031307,2.4848,-0.057951
26.1403,-1.031307,2.1149,-0.057964
26.1416,-1.031307,1.7357,-0.057980
26.1428,0.531207,1.3487,-0.057999
26.1441,0.531207,0.9556,-0.058020
26.1453,0.531207,0.5583,-0.058044
26.1466,0.531207,0.1581,-0.058070
26.1478,0.531207,-0.2419,-0.058099
26.1491,0.531207,-0.6413,-0.058130
26.1503,0.531207,-1.0377,-0.058162
26.1516,0.531207,-1.4296,-0.058197
26.1528,-0.559920,-1.8154,-0.058234
26.1541,-0.559920,-2.1927,-0.058272
26.1553,-0.559920,-2.5604,-0.058311
26.1566,-0.559920,-2.9169,-0.058352
26.1578,-0.559920,-3.2601,-0.058394
26.1591,-0.559920,-3.5888,-0.058436
26.1603,-0.559920,-3.9015,-0.058480
26.1616,-0.559920,-4.1969,-0.058523
26.1634,0.186640,-4.6043,-0.058589
26.1696,0.186640,-5.6035,-0.058804
26.1708,0.186640,-5.7251,-0.058842
26.1717,0.186640,-5.8095,-0.058873
26.1727,0.186640,-5.8764,-0.058902
26.1736,0.282353,-5.9289,-0.058931
26.1745,0.282353,-5.9672,-0.058958
26.1754,0.282353,-5.9910,-0.058985
26.1764,0.282353,-6.0000,-0.059013
26.1774,0.282353,-5.9920,-0.059039
26.1784,0.282353,-5.9677,-0.059064
26.1793,0.282353,-5.9296,-0.059086
26.1803,0.282353,-5.8773,-0.059107
26.1812,0.282353,-5.8109,-0.059127
26.1821,0.282353,-5.7304,-0.059145
26.1830,0.282353,-5.6361,-0.059162
26.1839,-0.114855,-5.5283,-0.059178
26.1849,-0.114855,-5.4072,-0.059192
26.1858,-0.114855,-5.2729,-0.059204
26.1867,-0.114855,-5.1253,-0.059216
26.1878,-0.114855,-4.9316,-0.059227
26.1891,-0.114855,-4.6933,-0.059237
26.1903,-0.114855,-4.4335,-0.059245
26.1916,-0.114855,-4.1538,-0.059249
26.1928,-0.114855,-3.8558,-0.059251
26.1941,-0.162712,-3.5406,-0.059249
26.1953,-0.162712,-3.2095,-0.059245
26.1966,-0.162712,-2.8642,-0.059238
26.1978,-0.162712,-2.5061,-0.059228
26.1991,-0.162712,-2.1369,-0.059215
26.2003,-0.162712,-1.7582,-0.059199
26.2016,-0.162712,-1.3716,-0.059180
26.2028,-0.162712,-0.9792,-0.059159
26.2041,-0.658026,-0.5822,-0.059135
26.2053,-0.658026,-0.1819,-0.059109
26.2066,-0.658026,0.2183,-0.059081
26.2078,-0.658026,0.6179,-0.059050
26.2091,-0.658026,1.0146,-0.059017
26.2103,-0.658026,1.4068,-0.058983
26.2116,-0.658026,1.7930,-0.058946
26.2128,-0.658026,2.1709,-0.058908
26.2141,0.081356,2.5391,-0.058869
26.2154,0.081356,2.9182,-0.058826
26.2214,0.081356,4.4313,-0.058617
26.2228,0.081356,4.7123,-0.058570
26.2238,0.081356,4.8996,-0.058535
26.2247,-0.301496,5.0646,-0.058503
26.2256,-0.301496,5.2169,-0.058470
26.2265,-0.301496,5.3569,-0.058438
26.2275,-0.301496,5.4836,-0.058407
26.2284,-0.301496,5.5969,-0.058376
26.2293,-0.301496,5.6964,-0.058345
26.2302,-0.301496,5.7821,-0.058315
26.2312,-0.301496,5.8539,-0.058286
26.2321,-0.301496,5.9115,-0.058257
26.2330,-0.301496,5.9548,-0.058230
26.2339,-0.301496,5.9837,-0.058203
26.2348,-0.306281,5.9982,-0.058177
26.2358,-0.306281,5.9981,-0.058152
26.2367,-0.306281,5.9835,-0.058128
26.2378,-0.306281,5.9454,-0.058100
26.2391,-0.306281,5.8787,-0.058071
26.2403,-0.306281,5.7857,-0.058045
26.2416,-0.306281,5.6668,-0.058021
26.2428,-0.306281,5.5227,-0.058000
26.2441,-0.306281,5.3540,-0.057981
26.2453,0.480957,5.1614,-0.057965
26.2466,0.480957,4.9456,-0.057951
26.2478,0.480957,4.7080,-0.057941
26.2491,0.480957,4.4495,-0.057933
26.2503,0.480957,4.1710,-0.057929
26.2516,0.480957,3.8739,-0.057927
26.2528,0.480957,3.5597,-0.057928
26.2541,0.480957,3.2295,-0.057933
26.2553,-0.064606,2.8853,-0.057940
26.2566,-0.064606,2.5276,-0.057950
26.2578,-0.064606,2.1590,-0.057963
26.2591,-0.064606,1.7805,-0.057978
26.2603,-0.064606,1.3944,-0.057997
26.2616,-0.064606,1.0019,-0.058018
26.2628,-0.064606,0.6051,-0.058041
26.2641,-0.064606,0.2055,-0.058067
26.2653,-0.100499,-0.1949,-0.058095
26.2675,-0.100499,-0.8847,-0.058150
26.2735,-0.100499,-2.7262,-0.058330
26.2751,-0.004786,-3.1624,-0.058381
26.2761,-0.004786,-3.4240,-0.058415
26.2770,-0.004786,-3.6639,-0.058446
26.2779,-0.004786,-3.8932,-0.058478
26.2788,-0.004786,-4.1129,-0.058511
26.2798,-0.004786,-4.3226,-0.058543
26.2807,-0.004786,-4.5217,-0.058575
26.2816,-0.004786,-4.7100,-0.058608
26.2825,-0.004786,-4.8873,-0.058640
26.2835,-0.004786,-5.0529,-0.058673
26.2844,-0.004786,-5.2057,-0.058705
26.2853,0.050249,-5.3460,-0.058737
26.2862,0.050249,-5.4733,-0.058768
26.2871,0.050249,-5.5874,-0.058800
26.2881,0.050249,-5.6882,-0.058830
26.2890,0.050249,-5.7750,-0.058860
26.2899,0.050249,-5.8480,-0.058889
26.2908,0.050249,-5.9069,-0.058918
26.2917,0.050249,-5.9515,-0.058946
26.2928,0.050249,-5.9855,-0.058977
26.2941,0.050249,-6.0000,-0.059012
26.2953,-0.136391,-5.9878,-0.059045
26.2966,-0.136391,-5.9489,-0.059076
26.2978,-0.136391,-5.8835,-0.059105
26.2991,-0.136391,-5.7919,-0.059132
26.3003,-0.136391,-5.6745,-0.059156
26.3016,-0.136391,-5.5318,-0.059177
26.3028,-0.136391,-5.3644,-0.059196
26.3041,-0.136391,-5.1732,-0.059212
26.3053,0.023928,-4.9590,-0.059226
26.3066,0.023928,-4.7223,-0.059236
26.3078,0.023928,-4.4655,-0.059244
26.3091,0.023928,-4.1881,-0.059249
26.3103,0.023928,-3.8918,-0.059251
26.3116,0.023928,-3.5785,-0.059250
26.3128,0.023928,-3.2492,-0.059246
26.3141,0.023928,-2.9055,-0.059239
26.3153,-0.095713,-2.5489,-0.059229
26.3166,-0.095713,-2.1808,-0.059216
26.3178,-0.095713,-1.8012,-0.059201
26.3191,-0.095713,-1.4167,-0.059182
26.3204,-0.095713,-0.9968,-0.059160
26.3265,-0.409173,0.9496,-0.059023
26.3275,-0.409173,1.2631,-0.058996
26.3284,-0.409173,1.5546,-0.058969
26.3294,-0.409173,1.8380,-0.058942
26.3303,-0.409173,2.1167,-0.058914
26.3312,-0.409173,2.3901,-0.058885
26.3321,-0.409173,2.6578,-0.058856
26.3330,-0.409173,2.9189,-0.058826
26.3340,-0.409173,3.1731,-0.058795
26.3349,-0.409173,3.4196,-0.058764
26.3358,0.028714,3.6577,-0.058732
26.3367,0.028714,3.8870,-0.058700
26.3376,0.028714,4.1068,-0.058668
26.3386,0.028714,4.3173,-0.058636
26.3395,0.028714,4.5166,-0.058603
26.3404,0.028714,4.7051,-0.058571
26.3416,0.028714,4.9263,-0.058530
26.3428,0.028714,5.1436,-0.058486
26.3441,0.028714,5.3382,-0.058443
26.3453,0.028714,5.5091,-0.058400
26.3466,-0.167498,5.6553,-0.058358
26.3478,-0.167498,5.7764,-0.058317
26.3491,-0.167498,5.8718,-0.058278
26.3503,-0.167498,5.9410,-0.058239
26.3516,-0.167498,5.9838,-0.058203
26.3528,-0.167498,5.9999,-0.058168
26.3541,-0.167498,5.9892,-0.058135
26.3553,-0.167498,5.9519,-0.058103
26.3566,-0.023928,5.8880,-0.058075
26.3578,-0.023928,5.7980,-0.058048
26.3591,-0.023928,5.6822,-0.058024
26.3603,-0.023928,5.5409,-0.058002
26.3616,-0.023928,5.3749,-0.057983
26.3628,-0.023928,5.1850,-0.057966
26.3641,-0.023928,4.9721,-0.057953
26.3653,-0.023928,4.7370,-0.057942
26.3666,0.055035,4.4808,-0.057934
26.3678,0.055035,4.2046,-0.057929
26.3691,0.055035,3.9097,-0.057927
26.3703,0.055035,3.5974,-0.057928
26.3725,0.055035,3.0083,-0.057937
26.3785,-0.492921,1.2233,-0.058005
26.3795,-0.492921,0.9142,-0.058023
26.3804,-0.492921,0.6205,-0.058040
26.3813,-0.492921,0.3259,-0.058059
26.3823,-0.492921,0.0309,-0.058079
26.3832,-0.492921,-0.2639,-0.058101
26.3841,-0.492921,-0.5607,-0.058123
26.3851,-0.492921,-0.8762,-0.058149
26.3861,-0.492921,-1.1872,-0.058175
26.3870,0.399601,-1.4763,-0.058201
26.3879,0.399601,-1.7610,-0.058228
26.3889,0.399601,-2.0408,-0.058256
26.3898,0.399601,-2.3158,-0.058285
26.3907,0.399601,-2.5850,-0.058314
26.3916,0.399601,-2.8479,-0.058344
26.3925,0.399601,-3.1042,-0.058374
26.3935,0.399601,-3.3528,-0.058405
26.3944,0.399601,-3.5931,-0.058437
26.3953,0.399601,-3.8322,-0.058470
26.3966,0.399601,-4.1298,-0.058513
26.3978,0.112463,-4.4103,-0.058557
26.3991,0.112463,-4.6718,-0.058601
26.4003,0.112463,-4.9125,-0.058645
26.4016,0.112463,-5.1314,-0.058689
26.4028,0.112463,-5.3274,-0.058733
26.4041,0.112463,-5.4997,-0.058775
26.4053,0.112463,-5.6474,-0.058817
26.4066,0.112463,-5.7701,-0.058858
26.4078,-0.071785,-5.8669,-0.058898
26.4091,-0.071785,-5.9377,-0.058936
26.4103,-0.071785,-5.9820,-0.058973
26.4116,-0.071785,-5.9997,-0.059008
26.4128,-0.071785,-5.9906,-0.059041
26.4141,-0.071785,-5.9548,-0.059073
26.4153,-0.071785,-5.8925,-0.059102
26.4166,-0.071785,-5.8040,-0.059129
26.4178,-0.047856,-5.6891,-0.059153
26.4191,-0.047856,-5.5496,-0.059175
26.4203,-0.047856,-5.3853,-0.059194
26.4216,-0.047856,-5.1969,-0.059211
26.4228,-0.047856,-4.9852,-0.059224
26.4244,-0.047856,-4.6857,-0.059238
26.4300,0.088534,-3.3704,-0.059248
26.4310,0.088534,-3.1067,-0.059243
26.4319,0.088534,-2.8495,-0.059237
26.4328,0.088534,-2.5862,-0.059230
26.4338,0.088534,-2.3167,-0.059221
26.4347,0.088534,-2.0416,-0.059211
26.4356,0.088534,-1.7617,-0.059199
26.4365,0.088534,-1.4776,-0.059186
26.4374,-0.291924,-1.1899,-0.059171
26.4384,-0.291924,-0.8994,-0.059154
26.4393,-0.291924,-0.5989,-0.059136
26.4402,-0.291924,-0.3045,-0.059117
26.4411,-0.291924,-0.0095,-0.059097
26.4421,-0.291924,0.2854,-0.059076
26.4430,-0.291924,0.5794,-0.059053
26.4441,-0.291924,0.9219,-0.059025
26.4453,-0.291924,1.3151,-0.058991
26.4466,-0.291924,1.7027,-0.058955
26.4478,-0.306281,2.0827,-0.058918
26.4491,-0.306281,2.4534,-0.058878
26.4503,-0.306281,2.8132,-0.058838
26.4516,-0.306281,3.1606,-0.058797
26.4528,-0.306281,3.4936,-0.058754
26.4541,-0.306281,3.8112,-0.058711
26.4553,-0.306281,4.1119,-0.058668
26.4566,-0.306281,4.3942,-0.058624
26.4578,-0.004786,4.6569,-0.058579
26.4591,-0.004786,4.8990,-0.058535
26.4603,-0.004786,5.1191,-0.058491
26.4616,-0.004786,5.3165,-0.058448
26.4628,-0.004786,5.4901,-0.058405
26.4641,-0.004786,5.6393,-0.058363
26.4653,-0.004786,5.7636,-0.058322
26.4666,-0.004786,5.8620,-0.058282
26.4678,-0.098106,5.9343,-0.058244
26.4691,-0.098106,5.9801,-0.058207
26.4703,-0.098106,5.9994,-0.058172
26.4716,-0.098106,5.9919,-0.058138
26.4728,-0.098106,5.9576,-0.058107
26.4741,-0.098106,5.8969,-0.058078
26.4762,-0.098106,5.7371,-0.058034
26.4815,-0.074178,5.0047,-0.057955
26.4825,-0.074178,4.8243,-0.057946
26.4834,-0.074178,4.6421,-0.057939
26.4844,-0.074178,4.4489,-0.057933
26.4853,-0.074178,4.2453,-0.057930
26.4862,-0.074178,4.0316,-0.057928
26.4871,-0.074178,3.8081,-0.057927
26.4880,0.595813,3.5758,-0.057928
26.4890,0.595813,3.3345,-0.057931
26.4899,0.595813,3.0850,-0.057935
26.4908,0.595813,2.8283,-0.057941
26.4917,0.595813,2.5648,-0.057949
26.4926,0.595813,2.2954,-0.057957
26.4936,0.595813,2.0204,-0.057968
26.4945,0.595813,1.7401,-0.057980
26.4954,0.595813,1.4563,-0.057993
26.4966,0.595813,1.0944,-0.058012
26.4978,0.595813,0.6990,-0.058035
26.4991,-0.763310,0.2998,-0.058061
26.5003,-0.763310,-0.1005,-0.058089
26.5016,-0.763310,-0.5005,-0.058119
26.5028,-0.763310,-0.8982,-0.058151
26.5041,-0.763310,-1.2919,-0.058185
26.5053,-0.763310,-1.6799,-0.058221
26.5066,-0.763310,-2.0608,-0.058258
26.5078,-0.763310,-2.4317,-0.058297
26.5091,0.165105,-2.7923,-0.058337
26.5103,0.165105,-3.1403,-0.058379
26.5116,0.165105,-3.4744,-0.058421
26.5128,0.165105,-3.7929,-0.058464
26.5141,0.165105,-4.0946,-0.058508
26.5153,0.165105,-4.3781,-0.058552
26.5166,0.165105,-4.6420,-0.058596
26.5178,0.165105,-4.8862,-0.058640
26.5191,-0.119641,-5.1072,-0.058684
26.5203,-0.119641,-5.3056,-0.058728
26.5216,-0.119641,-5.4807,-0.058770
26.5228,-0.119641,-5.6314,-0.058812
26.5241,-0.119641,-5.7570,-0.058854
26.5253,-0.119641,-5.8571,-0.058893
26.5266,-0.119641,-5.9308,-0.058932
26.5280,-0.119641,-5.9819,-0.058973
26.5343,0.045464,-5.7935,-0.059131
26.5355,0.045464,-5.6901,-0.059153
26.5364,0.045464,-5.5857,-0.059170
26.5373,0.045464,-5.4711,-0.059185
26.5383,0.045464,-5.3433,-0.059198
26.5392,-0.629312,-5.2026,-0.059210
