t_sec,imu_m_s2,x_cmd_mm,fit_m_s2
5.7863,0.000000,1.2181,-0.063961
5.7875,-0.165105,1.0325,-0.063959
5.7892,-0.165105,0.7813,-0.063948
5.7922,-0.165105,0.3062,-0.063905
5.7932,-0.165105,0.1530,-0.063886
5.7941,-0.165105,0.0048,-0.063864
5.7950,-0.165105,-0.1432,-0.063840
5.7959,-0.165105,-0.2910,-0.063814
5.7969,-0.284746,-0.4374,-0.063785
5.7978,-0.284746,-0.5830,-0.063754
5.7988,-0.284746,-0.7407,-0.063718
5.8000,-0.284746,-0.9329,-0.063669
5.8013,-0.284746,-1.1210,-0.063617
5.8025,-0.284746,-1.3042,-0.063561
5.8038,-0.284746,-1.4815,-0.063501
5.8050,-0.284746,-1.6522,-0.063439
5.8063,-0.284746,-1.8156,-0.063374
5.8075,0.133998,-1.9709,-0.063307
5.8088,0.133998,-2.1174,-0.063237
5.8100,0.133998,-2.2544,-0.063166
5.8113,0.133998,-2.3814,-0.063093
5.8125,0.133998,-2.4978,-0.063019
5.8138,0.133998,-2.6031,-0.062944
5.8150,0.133998,-2.6968,-0.062869
5.8163,0.133998,-2.7785,-0.062793
5.8175,-0.131605,-2.8477,-0.062718
5.8188,-0.131605,-2.9044,-0.062643
5.8200,-0.131605,-2.9481,-0.062568
5.8213,-0.131605,-2.9786,-0.062495
5.8225,-0.131605,-2.9959,-0.062424
5.8238,-0.131605,-2.9997,-0.062354
5.8250,-0.131605,-2.9903,-0.062287
5.8263,-0.131605,-2.9675,-0.062222
5.8275,-0.251246,-2.9315,-0.062159
5.8288,-0.251246,-2.8825,-0.062100
5.8300,-0.251246,-2.8205,-0.062044
5.8313,-0.251246,-2.7460,-0.061991
5.8325,-0.251246,-2.6594,-0.061942
5.8338,-0.251246,-2.5608,-0.061897
5.8350,-0.251246,-2.4509,-0.061856
5.8363,-0.251246,-2.3300,-0.061820
5.8375,-0.124427,-2.1988,-0.061788
5.8388,-0.124427,-2.0577,-0.061760
5.8405,-0.124427,-1.8502,-0.061731
5.8437,-0.124427,-1.4245,-0.061700
5.8446,-0.124427,-1.2886,-0.061697
5.8456,-0.124427,-1.1533,-0.061697
5.8465,-0.124427,-1.0143,-0.061699
5.8474,0.217747,-0.8703,-0.061705
5.8484,0.217747,-0.7240,-0.061714
5.8494,0.217747,-0.5704,-0.061726
5.8503,0.217747,-0.4165,-0.061740
5.8513,0.217747,-0.2641,-0.061758
5.8525,0.217747,-0.0643,-0.061784
5.8538,0.217747,0.1355,-0.061816
5.8550,0.217747,0.3351,-0.061852
5.8563,0.217747,0.5333,-0.061892
5.8575,-0.153141,0.7290,-0.061937
5.8588,-0.153141,0.9215,-0.061985
5.8600,-0.153141,1.1100,-0.062038
5.8613,-0.153141,1.2934,-0.062094
5.8625,-0.153141,1.4711,-0.062153
5.8638,-0.153141,1.6422,-0.062215
5.8650,-0.153141,1.8060,-0.062280
5.8663,-0.153141,1.9618,-0.062347
5.8675,-0.153141,2.1088,-0.062416
5.8688,-0.102891,2.2466,-0.062488
5.8700,-0.102891,2.3742,-0.062560
5.8713,-0.102891,2.4913,-0.062634
5.8725,-0.102891,2.5972,-0.062709
5.8738,-0.102891,2.6916,-0.062785
5.8750,-0.102891,2.7740,-0.062860
5.8763,-0.102891,2.8441,-0.062936
5.8775,-0.102891,2.9016,-0.063011
5.8788,0.234497,2.9458,-0.063085
5.8800,0.234497,2.9771,-0.063158
5.8813,0.234497,2.9953,-0.063230
5.8825,0.234497,2.9999,-0.063299
5.8838,0.234497,2.9912,-0.063367
5.8850,0.234497,2.9692,-0.063432
5.8863,0.234497,2.9340,-0.063495
5.8875,0.234497,2.8857,-0.063554
5.8888,-0.234497,2.8246,-0.063611
5.8900,-0.234497,2.7509,-0.063663
5.8918,-0.234497,2.6268,-0.063731
5.8954,-0.234497,2.2967,-0.063847
5.8964,-0.234497,2.1945,-0.063871
5.8973,-0.234497,2.0910,-0.063891
5.8982,-0.208176,1.9826,-0.063909
5.8992,-0.208176,1.8694,-0.063925
5.9001,-0.208176,1.7518,-0.063937
5.9010,-0.208176,1.6298,-0.063947
5.9019,-0.208176,1.5040,-0.063955
5.9029,-0.208176,1.3745,-0.063959
5.9038,-0.208176,1.2397,-0.063961
5.9050,-0.208176,1.0541,-0.063959
5.9063,-0.208176,0.8648,-0.063952
5.9075,-0.208176,0.6715,-0.063940
5.9088,-0.019143,0.4750,-0.063923
5.9100,-0.019143,0.2763,-0.063901
5.9113,-0.019143,0.0765,-0.063875
5.9125,-0.019143,-0.1237,-0.063844
5.9138,-0.019143,-0.3234,-0.063808
5.9150,-0.019143,-0.5216,-0.063768
5.9163,-0.019143,-0.7176,-0.063723
5.9175,-0.019143,-0.9103,-0.063675
5.9188,0.076570,-1.0990,-0.063623
5.9200,0.076570,-1.2827,-0.063567
5.9213,0.076570,-1.4608,-0.063509
5.9225,0.076570,-1.6323,-0.063447
5.9238,0.076570,-1.7966,-0.063382
5.9250,0.076570,-1.9529,-0.063315
5.9263,0.076570,-2.1004,-0.063245
5.9275,0.076570,-2.2386,-0.063174
5.9288,-0.105284,-2.3670,-0.063102
5.9300,-0.105284,-2.4847,-0.063028
5.9313,-0.105284,-2.5913,-0.062953
5.9325,-0.105284,-2.6863,-0.062877
5.9338,-0.105284,-2.7695,-0.062802
5.9350,-0.105284,-2.8402,-0.062726
5.9363,-0.105284,-2.8984,-0.062651
5.9375,-0.105284,-2.9436,-0.062577
5.9388,-0.102891,-2.9756,-0.062504
5.9400,-0.102891,-2.9945,-0.062432
5.9413,-0.102891,-2.9999,-0.062363
5.9425,-0.102891,-2.9921,-0.062295
5.9479,-0.102891,-2.8094,-0.062035
5.9489,-0.078963,-2.7454,-0.061991
5.9499,-0.078963,-2.6812,-0.061953
5.9508,-0.078963,-2.6106,-0.061919
5.9517,-0.078963,-2.5345,-0.061887
5.9527,-0.078963,-2.4523,-0.061857
5.9536,-0.078963,-2.3644,-0.061829
5.9545,-0.078963,-2.2709,-0.061804
5.9554,-0.078963,-2.1719,-0.061782
5.9564,-0.078963,-2.0671,-0.061762
5.9573,-0.078963,-1.9573,-0.061745
5.9582,-0.078963,-1.8430,-0.061730
5.9591,-0.200997,-1.7243,-0.061718
5.9600,-0.200997,-1.6013,-0.061708
5.9613,-0.200997,-1.4292,-0.061700
5.9625,-0.200997,-1.2504,-0.061697
5.9638,-0.200997,-1.0657,-0.061698
5.9650,-0.200997,-0.8762,-0.061705
5.9663,-0.200997,-0.6828,-0.061717
5.9675,-0.200997,-0.4865,-0.061733
5.9688,-0.200997,-0.2881,-0.061755
5.9700,-0.064606,-0.0883,-0.061781
5.9713,-0.064606,0.1120,-0.061812
5.9725,-0.064606,0.3120,-0.061848
5.9738,-0.064606,0.5102,-0.061887
5.9750,-0.064606,0.7063,-0.061931
5.9763,-0.064606,0.8993,-0.061980
5.9775,-0.064606,1.0882,-0.062031
5.9788,-0.064606,1.2723,-0.062087
5.9800,-0.033500,1.4509,-0.062146
5.9813,-0.033500,1.6224,-0.062207
5.9825,-0.033500,1.7873,-0.062272
5.9838,-0.033500,1.9441,-0.062339
5.9850,-0.033500,2.0923,-0.062408
5.9863,-0.033500,2.2310,-0.062479
5.9875,-0.033500,2.3598,-0.062552
5.9888,-0.033500,2.4781,-0.062626
5.9900,-0.021535,2.5854,-0.062700
5.9913,-0.021535,2.6811,-0.062776
5.9925,-0.021535,2.7650,-0.062851
5.9938,-0.021535,2.8365,-0.062927
5.9953,-0.021535,2.9060,-0.063017
5.9987,-0.021535,2.9924,-0.063214
5.9996,-0.021535,2.9994,-0.063268
6.0006,0.107677,2.9987,-0.063319
6.0015,0.107677,2.9907,-0.063369
6.0024,0.107677,2.9755,-0.063417
6.0033,0.107677,2.9531,-0.063464
6.0042,0.107677,2.9235,-0.063509
6.0052,0.107677,2.8869,-0.063553
6.0063,0.107677,2.8323,-0.063604
6.0075,0.107677,2.7601,-0.063657
6.0088,0.107677,2.6756,-0.063707
6.0100,-0.107677,2.5791,-0.063753
6.0113,-0.107677,2.4711,-0.063794
6.0125,-0.107677,2.3521,-0.063832
6.0138,-0.107677,2.2227,-0.063865
6.0150,-0.107677,2.0833,-0.063893
6.0163,-0.107677,1.9346,-0.063916
6.0175,-0.107677,1.7774,-0.063935
6.0188,-0.107677,1.6122,-0.063949
6.0200,-0.064606,1.4396,-0.063957
6.0213,-0.064606,1.2611,-0.063961
6.0225,-0.064606,1.0767,-0.063960
6.0238,-0.064606,0.8875,-0.063953
6.0250,-0.064606,0.6943,-0.063942
6.0263,-0.064606,0.4981,-0.063925
6.0275,-0.064606,0.2997,-0.063904
6.0288,-0.064606,0.0999,-0.063878
6.0300,-0.064606,-0.1004,-0.063847
6.0313,-0.086142,-0.3002,-0.063812
6.0325,-0.086142,-0.4986,-0.063773
6.0338,-0.086142,-0.6948,-0.063729
6.0350,-0.086142,-0.8883,-0.063681
6.0363,-0.086142,-1.0773,-0.063629
6.0375,-0.086142,-1.2616,-0.063574
6.0388,-0.086142,-1.4404,-0.063516
6.0400,-0.086142,-1.6127,-0.063454
6.0413,0.043071,-1.7779,-0.063390
6.0425,0.043071,-1.9351,-0.063323
6.0438,0.043071,-2.0837,-0.063254
6.0450,0.043071,-2.2231,-0.063183
6.0466,0.043071,-2.3825,-0.063092
6.0497,0.043071,-2.6509,-0.062907
6.0507,0.081356,-2.7203,-0.062848
6.0516,0.081356,-2.7794,-0.062792
6.0525,0.081356,-2.8317,-0.062736
6.0534,0.081356,-2.8771,-0.062681
6.0544,0.081356,-2.9154,-0.062626
6.0553,0.081356,-2.9467,-0.062571
6.0563,0.081356,-2.9726,-0.062513
6.0575,0.081356,-2.9929,-0.062441
6.0588,0.081356,-3.0000,-0.062371
6.0600,0.081356,-2.9937,-0.062303
6.0613,-0.294317,-2.9740,-0.062237
6.0625,-0.294317,-2.9412,-0.062174
6.0638,-0.294317,-2.8951,-0.062114
6.0650,-0.294317,-2.8363,-0.062057
6.0663,-0.294317,-2.7647,-0.062003
6.0675,-0.294317,-2.6809,-0.061953
6.0688,-0.294317,-2.5851,-0.061907
6.0700,-0.294317,-2.4778,-0.061866
6.0713,-0.133998,-2.3594,-0.061828
6.0725,-0.133998,-2.2306,-0.061795
6.0738,-0.133998,-2.0918,-0.061766
6.0750,-0.133998,-1.9437,-0.061743
6.0763,-0.133998,-1.7869,-0.061724
6.0775,-0.133998,-1.6222,-0.061710
6.0788,-0.133998,-1.4502,-0.061701
6.0800,-0.133998,-1.2716,-0.061697
6.0813,-0.193819,-1.0877,-0.061698
6.0825,-0.193819,-0.8987,-0.061704
6.0838,-0.193819,-0.7058,-0.061715
6.0850,-0.193819,-0.5098,-0.061731
6.0863,-0.193819,-0.3115,-0.061752
6.0875,-0.193819,-0.1118,-0.061778
6.0888,-0.193819,0.0887,-0.061808
6.0900,-0.193819,0.2885,-0.061843
6.0913,-0.050249,0.4873,-0.061883
6.0925,-0.050249,0.6835,-0.061926
6.0938,-0.050249,0.8768,-0.061974
6.0950,-0.050249,1.0662,-0.062025
6.0963,-0.050249,1.2510,-0.062080
6.0978,-0.050249,1.4699,-0.062152
6.1003,-0.050249,1.8005,-0.062277
6.1012,-0.050249,1.9198,-0.062328
6.1022,-0.279960,2.0312,-0.062379
6.1031,-0.279960,2.1375,-0.062431
6.1040,-0.279960,2.2386,-0.062483
6.1050,-0.279960,2.3452,-0.062543
6.1063,-0.279960,2.4647,-0.062617
6.1075,-0.279960,2.5733,-0.062692
6.1088,-0.279960,2.6705,-0.062767
6.1100,-0.279960,2.7557,-0.062842
6.1113,-0.279960,2.8287,-0.062918
6.1125,0.222533,2.8890,-0.062993
6.1138,0.222533,2.9365,-0.063067
6.1150,0.222533,2.9709,-0.063141
6.1163,0.222533,2.9921,-0.063213
6.1175,0.222533,2.9999,-0.063283
6.1188,0.222533,2.9944,-0.063351
6.1200,0.222533,2.9755,-0.063417
6.1213,0.222533,2.9434,-0.063480
6.1225,0.162712,2.8982,-0.063540
6.1238,0.162712,2.8401,-0.063598
6.1250,0.162712,2.7693,-0.063651
6.1263,0.162712,2.6861,-0.063701
6.1275,0.162712,2.5910,-0.063748
6.1288,0.162712,2.4844,-0.063790
6.1300,0.162712,2.3667,-0.063828
6.1313,0.162712,2.2384,-0.063861
6.1325,-0.114855,2.1002,-0.063890
6.1338,-0.114855,1.9526,-0.063914
6.1350,-0.114855,1.7963,-0.063933
6.1363,-0.114855,1.6321,-0.063947
6.1375,-0.114855,1.4605,-0.063957
6.1388,-0.114855,1.2824,-0.063961
6.1400,-0.114855,1.0985,-0.063960
6.1413,-0.114855,0.9099,-0.063954
6.1425,-0.205783,0.7172,-0.063943
6.1438,-0.205783,0.5213,-0.063928
6.1450,-0.205783,0.3230,-0.063907
6.1463,-0.205783,0.1234,-0.063882
6.1475,-0.205783,-0.0781,-0.063851
6.1489,-0.205783,-0.2956,-0.063813
6.1520,-0.205783,-0.7816,-0.063708
6.1529,0.179462,-0.9273,-0.063671
6.1539,0.179462,-1.0669,-0.063632
6.1548,0.179462,-1.2037,-0.063592
6.1557,0.179462,-1.3375,-0.063550
6.1566,0.179462,-1.4680,-0.063506
6.1576,0.179462,-1.5949,-0.063461
6.1588,0.179462,-1.7589,-0.063397
6.1600,0.179462,-1.9172,-0.063331
6.1613,0.179462,-2.0667,-0.063262
6.1625,-0.107677,-2.2071,-0.063191
6.1638,-0.107677,-2.3378,-0.063119
6.1650,-0.107677,-2.4579,-0.063045
6.1663,-0.107677,-2.5672,-0.062970
6.1675,-0.107677,-2.6651,-0.062895
6.1688,-0.107677,-2.7510,-0.062820
6.1700,-0.107677,-2.8247,-0.062744
6.1713,-0.107677,-2.8858,-0.062669
6.1725,-0.119641,-2.9341,-0.062595
6.1738,-0.119641,-2.9693,-0.062521
6.1750,-0.119641,-2.9912,-0.062449
6.1763,-0.119641,-2.9999,-0.062379
6.1775,-0.119641,-2.9951,-0.062311
6.1788,-0.119641,-2.9770,-0.062245
6.1800,-0.119641,-2.9457,-0.062181
6.1813,-0.119641,-2.9012,-0.062121
6.1825,-0.119641,-2.8439,-0.062063
6.1838,-0.145962,-2.7738,-0.062009
6.1850,-0.145962,-2.6914,-0.061959
6.1863,-0.145962,-2.5970,-0.061913
6.1875,-0.145962,-2.4910,-0.061870
6.1888,-0.145962,-2.3740,-0.061832
6.1900,-0.145962,-2.2462,-0.061798
6.1913,-0.145962,-2.1086,-0.061769
6.1925,-0.145962,-1.9615,-0.061745
6.1938,-0.217747,-1.8057,-0.061726
6.1950,-0.217747,-1.6419,-0.061711
6.1963,-0.217747,-1.4707,-0.061701
6.1975,-0.217747,-1.2930,-0.061697
6.1988,-0.217747,-1.1096,-0.061697
6.2001,-0.217747,-0.9184,-0.061703
6.2033,0.011964,-0.4107,-0.061741
6.2043,0.011964,-0.2597,-0.061758
6.2052,0.011964,-0.1032,-0.061779
6.2063,0.011964,0.0631,-0.061804
6.2073,0.011964,0.2196,-0.061831
6.2082,0.011964,0.3672,-0.061858
6.2091,0.011964,0.5137,-0.061888
6.2100,0.011964,0.6611,-0.061921
6.2113,0.011964,0.8542,-0.061968
6.2125,0.011964,1.0442,-0.062019
6.2138,-0.038285,1.2294,-0.062073
6.2150,-0.038285,1.4092,-0.062131
6.2163,-0.038285,1.5828,-0.062193
6.2175,-0.038285,1.7492,-0.062256
6.2188,-0.038285,1.9079,-0.062323
6.2200,-0.038285,2.0583,-0.062392
6.2213,-0.038285,2.1992,-0.062462
6.2225,-0.038285,2.3304,-0.062535
6.2238,-0.160319,2.4512,-0.062608
6.2250,-0.160319,2.5611,-0.062683
6.2263,-0.160319,2.6596,-0.062758
6.2275,-0.160319,2.7463,-0.062833
6.2288,-0.160319,2.8207,-0.062909
6.2300,-0.160319,2.8826,-0.062984
6.2313,-0.160319,2.9316,-0.063059
6.2325,-0.160319,2.9676,-0.063132
6.2338,-0.138784,2.9903,-0.063204
6.2350,-0.138784,2.9997,-0.063275
6.2363,-0.138784,2.9958,-0.063343
6.2375,-0.138784,2.9785,-0.063409
6.2388,-0.138784,2.9479,-0.063473
6.2400,-0.138784,2.9042,-0.063534
6.2413,-0.138784,2.8476,-0.063591
6.2425,-0.138784,2.7783,-0.063645
6.2438,0.155533,2.6965,-0.063696
6.2450,0.155533,2.6028,-0.063742
6.2463,0.155533,2.4975,-0.063785
6.2475,0.155533,2.3806,-0.063823
6.2488,0.155533,2.2538,-0.063857
6.2500,0.155533,2.1169,-0.063887
6.2514,0.155533,1.9616,-0.063912
6.2551,0.090927,1.4791,-0.063956
6.2560,0.090927,1.3440,-0.063960
6.2569,0.090927,1.2102,-0.063961
6.2579,0.090927,1.0735,-0.063960
6.2588,0.090927,0.9342,-0.063955
6.2597,0.090927,0.7927,-0.063948
6.2606,0.090927,0.6494,-0.063939
6.2615,0.090927,0.5045,-0.063926
6.2625,0.090927,0.3463,-0.063910
6.2638,0.090927,0.1469,-0.063885
6.2650,-0.026321,-0.0533,-0.063855
6.2663,-0.026321,-0.2533,-0.063821
6.2675,-0.026321,-0.4521,-0.063782
6.2688,-0.026321,-0.6490,-0.063739
6.2700,-0.026321,-0.8429,-0.063693
6.2713,-0.026321,-1.0331,-0.063642
6.2725,-0.026321,-1.2187,-0.063587
6.2738,-0.026321,-1.3988,-0.063530
6.2750,-0.172283,-1.5728,-0.063469
6.2763,-0.172283,-1.7397,-0.063405
6.2775,-0.172283,-1.8988,-0.063339
6.2788,-0.172283,-2.0496,-0.063270
6.2800,-0.172283,-2.1913,-0.063199
6.2813,-0.172283,-2.3229,-0.063127
6.2825,-0.172283,-2.4444,-0.063054
6.2838,-0.172283,-2.5550,-0.062979
6.2850,-0.035892,-2.6542,-0.062904
6.2863,-0.035892,-2.7415,-0.062829
6.2875,-0.035892,-2.8167,-0.062753
6.2888,-0.035892,-2.8793,-0.062678
6.2900,-0.035892,-2.9291,-0.062603
6.2913,-0.035892,-2.9658,-0.062530
6.2925,-0.035892,-2.9894,-0.062457
6.2938,-0.035892,-2.9995,-0.062387
6.2950,-0.277567,-2.9964,-0.062318
6.2963,-0.277567,-2.9798,-0.062252
6.2975,-0.277567,-2.9501,-0.062188
6.2988,-0.277567,-2.9071,-0.062128
6.3000,-0.277567,-2.8512,-0.062070
6.3013,-0.277567,-2.7827,-0.062015
6.3028,-0.277567,-2.6848,-0.061955
6.3060,0.000000,-2.4115,-0.061844
6.3070,0.000000,-2.3174,-0.061816
6.3079,0.000000,-2.2204,-0.061793
6.3088,0.000000,-2.1188,-0.061771
6.3098,0.000000,-2.0117,-0.061753
6.3107,0.000000,-1.8999,-0.061737
6.3116,0.000000,-1.7833,-0.061723
6.3125,0.000000,-1.6624,-0.061713
6.3138,0.000000,-1.4911,-0.061702
6.3150,0.009571,-1.3143,-0.061697
6.3163,0.009571,-1.1315,-0.061697
6.3175,0.009571,-0.9436,-0.061702
6.3188,0.009571,-0.7515,-0.061712
6.3200,0.009571,-0.5561,-0.061727
6.3213,0.009571,-0.3582,-0.061747
6.3225,0.009571,-0.1569,-0.061771
6.3238,0.009571,0.0417,-0.061801
6.3250,-0.131605,0.2416,-0.061834
6.3263,-0.131605,0.4405,-0.061873
6.3275,-0.131605,0.6374,-0.061915
6.3288,-0.131605,0.8316,-0.061962
6.3300,-0.131605,1.0220,-0.062013
6.3313,-0.131605,1.2079,-0.062067
6.3325,-0.131605,1.3884,-0.062124
6.3338,-0.131605,1.5627,-0.062185
6.3350,-0.165105,1.7301,-0.062249
6.3363,-0.165105,1.8898,-0.062315
6.3375,-0.165105,2.0409,-0.062383
6.3388,-0.165105,2.1831,-0.062454
6.3400,-0.165105,2.3156,-0.062526
6.3413,-0.165105,2.4374,-0.062599
6.3425,-0.165105,2.5487,-0.062674
6.3438,-0.165105,2.6487,-0.062749
6.3450,-0.165105,2.7368,-0.062825
6.3463,-0.035892,2.8128,-0.062900
6.3475,-0.035892,2.8762,-0.062976
6.3488,-0.035892,2.9266,-0.063050
6.3500,-0.035892,2.9640,-0.063124
6.3513,-0.035892,2.9883,-0.063196
6.3525,-0.035892,2.9993,-0.063266
6.3543,-0.035892,2.9923,-0.063362
6.3584,0.000000,2.8735,-0.063567
6.3594,0.000000,2.8244,-0.063611
6.3603,0.000000,2.7710,-0.063650
6.3612,0.000000,2.7111,-0.063688
6.3621,0.000000,2.6446,-0.063723
6.3631,0.000000,2.5716,-0.063756
6.3640,0.000000,2.4925,-0.063787
6.3649,0.000000,2.4073,-0.063815
6.3658,0.066999,2.3164,-0.063841
6.3668,0.066999,2.2198,-0.063865
6.3677,0.066999,2.1173,-0.063886
6.3688,0.066999,1.9880,-0.063909
6.3700,0.066999,1.8338,-0.063929
6.3713,0.066999,1.6714,-0.063944
6.3725,0.066999,1.5015,-0.063955
6.3738,0.066999,1.3248,-0.063960
6.3750,0.066999,1.1424,-0.063961
6.3763,-0.244068,0.9548,-0.063956
6.3775,-0.244068,0.7629,-0.063946
6.3788,-0.244068,0.5677,-0.063932
6.3800,-0.244068,0.3697,-0.063912
6.3813,-0.244068,0.1705,-0.063888
6.3825,-0.244068,-0.0297,-0.063859
6.3838,-0.244068,-0.2298,-0.063825
6.3850,-0.244068,-0.4288,-0.063787
6.3863,0.035892,-0.6259,-0.063745
6.3875,0.035892,-0.8203,-0.063698
6.3888,0.035892,-1.0109,-0.063648
6.3900,0.035892,-1.1969,-0.063594
6.3913,0.035892,-1.3778,-0.063537
6.3925,0.035892,-1.5526,-0.063476
6.3938,0.035892,-1.7204,-0.063413
6.3950,0.035892,-1.8805,-0.063347
6.3963,-0.009571,-2.0323,-0.063278
6.3975,-0.009571,-2.1750,-0.063208
6.3988,-0.009571,-2.3079,-0.063136
6.4000,-0.009571,-2.4307,-0.063063
6.4013,-0.009571,-2.5426,-0.062988
6.4025,-0.009571,-2.6431,-0.062913
6.4038,-0.009571,-2.7319,-0.062837
6.4055,-0.009571,-2.8339,-0.062734
6.4086,0.011964,-2.9569,-0.062550
6.4096,0.011964,-2.9794,-0.062493
6.4105,0.011964,-2.9931,-0.062440
6.4114,0.011964,-2.9995,-0.062388
6.4123,0.011964,-2.9986,-0.062337
6.4133,0.011964,-2.9904,-0.062287
6.4142,0.011964,-2.9749,-0.062239
6.4151,0.011964,-2.9523,-0.062192
6.4163,-0.265603,-2.9128,-0.062134
6.4175,-0.265603,-2.8585,-0.062076
6.4188,-0.265603,-2.7914,-0.062022
6.4200,-0.265603,-2.7119,-0.061970
6.4213,-0.265603,-2.6202,-0.061923
6.4225,-0.265603,-2.5170,-0.061880
6.4238,-0.265603,-2.4024,-0.061841
6.4250,-0.265603,-2.2772,-0.061806
6.4263,-0.265603,-2.1419,-0.061776
6.4275,0.069392,-1.9970,-0.061750
6.4288,0.069392,-1.8431,-0.061730
6.4300,0.069392,-1.6811,-0.061714
6.4313,0.069392,-1.5117,-0.061703
6.4325,0.069392,-1.3354,-0.061697
6.4338,0.069392,-1.1533,-0.061697
6.4350,0.069392,-0.9659,-0.061701
6.4363,0.069392,-0.7743,-0.061710
6.4375,-0.212961,-0.5793,-0.061725
6.4388,-0.212961,-0.3816,-0.061744
6.4400,-0.212961,-0.1819,-0.061768
6.4413,-0.212961,0.0179,-0.061797
6.4425,-0.212961,0.2180,-0.061830
6.4438,-0.212961,0.4171,-0.061868
6.4450,-0.212961,0.6143,-0.061910
6.4463,-0.212961,0.8089,-0.061956
6.4475,-0.064606,1.0001,-0.062007
6.4488,-0.064606,1.1867,-0.062060
6.4500,-0.064606,1.3676,-0.062118
6.4513,-0.064606,1.5426,-0.062178
6.4525,-0.064606,1.7108,-0.062241
6.4538,-0.064606,1.8714,-0.062307
6.4550,-0.064606,2.0236,-0.062375
6.4567,-0.064606,2.2151,-0.062471
6.4597,-0.126820,2.5060,-0.062644
6.4606,-0.126820,2.5860,-0.062701
6.4616,-0.126820,2.6578,-0.062756
6.4625,-0.126820,2.7231,-0.062812
6.4634,-0.126820,2.7818,-0.062868
6.4643,-0.126820,2.8338,-0.062924
6.4652,-0.126820,2.8789,-0.062979
6.4663,-0.126820,2.9213,-0.063041
6.4675,0.217747,2.9603,-0.063115
6.4688,0.217747,2.9862,-0.063187
6.4700,0.217747,2.9987,-0.063258
6.4713,0.217747,2.9979,-0.063327
6.4725,0.217747,2.9837,-0.063394
6.4738,0.217747,2.9563,-0.063458
6.4750,0.217747,2.9157,-0.063519
6.4763,0.217747,2.8621,-0.063578
6.4775,-0.236889,2.7957,-0.063633
6.4788,-0.236889,2.7169,-0.063684
6.4800,-0.236889,2.6258,-0.063732
6.4813,-0.236889,2.5233,-0.063775
6.4825,-0.236889,2.4095,-0.063815
6.4838,-0.236889,2.2849,-0.063850
6.4850,-0.236889,2.1501,-0.063880
6.4863,-0.236889,2.0058,-0.063906
6.4875,-0.064606,1.8525,-0.063927
6.4888,-0.064606,1.6908,-0.063943
6.4900,-0.064606,1.5218,-0.063954
6.4913,-0.064606,1.3459,-0.063960
6.4925,-0.064606,1.1641,-0.063961
6.4938,-0.064606,0.9771,-0.063957
6.4950,-0.064606,0.7857,-0.063948
6.4963,-0.064606,0.5909,-0.063934
6.4975,0.031107,0.3934,-0.063915
6.4988,0.031107,0.1939,-0.063891
6.5000,0.031107,-0.0063,-0.063862
6.5013,0.031107,-0.2064,-0.063829
6.5025,0.031107,-0.4055,-0.063792
6.5038,0.031107,-0.6029,-0.063750
6.5050,0.031107,-0.7976,-0.063704
6.5063,0.031107,-0.9888,-0.063654
6.5080,-0.136391,-1.2380,-0.063581
6.5111,-0.136391,-1.6754,-0.063430
6.5120,-0.136391,-1.7993,-0.063381
6.5130,-0.136391,-1.9150,-0.063332
6.5139,-0.136391,-2.0265,-0.063281
6.5148,-0.136391,-2.1328,-0.063229
6.5157,-0.136391,-2.2340,-0.063177
6.5167,-0.136391,-2.3299,-0.063123
6.5176,-0.136391,-2.4199,-0.063069
6.5188,-0.234497,-2.5300,-0.062997
6.5200,-0.234497,-2.6320,-0.062922
6.5213,-0.234497,-2.7221,-0.062846
6.5225,-0.234497,-2.8001,-0.062771
6.5238,-0.234497,-2.8657,-0.062695
6.5250,-0.234497,-2.9185,-0.062621
6.5263,-0.234497,-2.9584,-0.062547
6.5275,-0.234497,-2.9850,-0.062474
6.5288,0.138784,-2.9983,-0.062403
6.5300,0.138784,-2.9983,-0.062334
6.5313,0.138784,-2.9849,-0.062268
6.5325,0.138784,-2.9583,-0.062203
6.5338,0.138784,-2.9184,-0.062142
6.5350,0.138784,-2.8656,-0.062083
6.5363,0.138784,-2.7998,-0.062028
6.5375,0.138784,-2.7219,-0.061976
6.5388,0.026321,-2.6316,-0.061928
6.5400,0.026321,-2.5296,-0.061885
6.5413,0.026321,-2.4165,-0.061845
6.5425,0.026321,-2.2925,-0.061810
6.5438,0.026321,-2.1583,-0.061779
6.5450,0.026321,-2.0145,-0.061753
6.5463,0.026321,-1.8617,-0.061732
6.5475,0.026321,-1.7004,-0.061716
6.5488,-0.141177,-1.5318,-0.061704
6.5500,-0.141177,-1.3564,-0.061698
6.5513,-0.141177,-1.1751,-0.061697
6.5525,-0.141177,-0.9881,-0.061700
6.5538,-0.141177,-0.7970,-0.061709
6.5550,-0.141177,-0.6023,-0.061723
6.5563,-0.141177,-0.4049,-0.061741
6.5575,-0.141177,-0.2057,-0.061765
6.5591,-0.145962,0.0455,-0.061801
6.5625,-0.145962,0.5868,-0.061904
6.5635,-0.145962,0.7353,-0.061938
6.5644,-0.145962,0.8782,-0.061974
6.5653,-0.145962,1.0181,-0.062012
6.5662,-0.145962,1.1557,-0.062051
6.5671,-0.145962,1.2905,-0.062093
6.5681,-0.145962,1.4224,-0.062136
6.5690,0.076570,1.5505,-0.062181
6.5700,0.076570,1.6915,-0.062234
6.5713,0.076570,1.8528,-0.062299
