t_sec,imu_m_s2,x_cmd_mm,fit_m_s2
17.0244,-0.038285,-0.6609,-0.064912
17.0257,-0.038285,-0.4986,-0.064829
17.0269,-0.038285,-0.3341,-0.064743
17.0282,-0.038285,-0.1680,-0.064655
17.0294,-0.038285,-0.0012,-0.064564
17.0307,-0.038285,0.1657,-0.064472
17.0319,-0.038285,0.3317,-0.064378
17.0332,-0.119641,0.4962,-0.064284
17.0344,-0.119641,0.6584,-0.064189
17.0357,-0.119641,0.8177,-0.064094
17.0369,-0.119641,0.9735,-0.064000
17.0382,-0.119641,1.1250,-0.063906
17.0394,-0.119641,1.2717,-0.063814
17.0407,-0.119641,1.4126,-0.063723
17.0419,-0.119641,1.5468,-0.063634
17.0432,0.002393,1.6744,-0.063548
17.0444,0.002393,1.7945,-0.063464
17.0457,0.002393,1.9066,-0.063384
17.0469,0.002393,2.0102,-0.063307
17.0482,0.002393,2.1049,-0.063234
17.0494,0.002393,2.1902,-0.063166
17.0507,0.002393,2.2657,-0.063102
17.0522,0.002393,2.3469,-0.063027
17.0549,0.191426,2.4457,-0.062921
17.0559,0.191426,2.4687,-0.062889
17.0568,0.191426,2.4852,-0.062862
17.0577,0.191426,2.4955,-0.062837
17.0586,0.191426,2.4999,-0.062816
17.0595,0.191426,2.4981,-0.062798
17.0607,0.191426,2.4881,-0.062781
17.0619,0.191426,2.4663,-0.062768
17.0632,-0.143569,2.4335,-0.062761
17.0644,-0.143569,2.3899,-0.062760
17.0657,-0.143569,2.3356,-0.062766
17.0669,-0.143569,2.2709,-0.062778
17.0682,-0.143569,2.1961,-0.062796
17.0694,-0.143569,2.1115,-0.062820
17.0707,-0.143569,2.0175,-0.062851
17.0719,-0.143569,1.9145,-0.062887
17.0732,-0.016750,1.8030,-0.062929
17.0744,-0.016750,1.6835,-0.062977
17.0757,-0.016750,1.5564,-0.063030
17.0769,-0.016750,1.4225,-0.063088
17.0782,-0.016750,1.2822,-0.063151
17.0794,-0.016750,1.1360,-0.063219
17.0807,-0.016750,0.9850,-0.063291
17.0819,-0.016750,0.8296,-0.063367
17.0832,0.019143,0.6704,-0.063446
17.0844,0.019143,0.5082,-0.063529
17.0857,0.019143,0.3438,-0.063615
17.0869,0.019143,0.1778,-0.063703
17.0882,0.019143,0.0102,-0.063794
17.0894,0.019143,-0.1577,-0.063887
17.0907,0.019143,-0.3223,-0.063979
17.0919,0.019143,-0.4866,-0.064073
17.0932,-0.095713,-0.6490,-0.064168
17.0944,-0.095713,-0.8086,-0.064263
17.0957,-0.095713,-0.9646,-0.064357
17.0969,-0.095713,-1.1164,-0.064451
17.0982,-0.095713,-1.2631,-0.064544
17.0994,-0.095713,-1.4042,-0.064635
17.1007,-0.095713,-1.5390,-0.064724
17.1019,-0.095713,-1.6670,-0.064810
17.1033,-0.055035,-1.7997,-0.064902
17.1058,-0.055035,-2.0184,-0.065062
17.1068,-0.055035,-2.0926,-0.065119
17.1077,-0.055035,-2.1584,-0.065171
17.1087,-0.055035,-2.2181,-0.065220
17.1096,-0.055035,-2.2722,-0.065267
17.1107,-0.055035,-2.3276,-0.065317
17.1119,-0.055035,-2.3833,-0.065372
17.1132,-0.055035,-2.4283,-0.065421
17.1144,-0.303888,-2.4626,-0.065465
17.1157,-0.303888,-2.4858,-0.065503
17.1169,-0.303888,-2.4980,-0.065535
17.1182,-0.303888,-2.4991,-0.065561
17.1194,-0.303888,-2.4890,-0.065581
17.1207,-0.303888,-2.4679,-0.065594
17.1219,-0.303888,-2.4357,-0.065602
17.1232,-0.303888,-2.3927,-0.065603
17.1244,-0.323031,-2.3391,-0.065598
17.1257,-0.323031,-2.2750,-0.065586
17.1269,-0.323031,-2.2008,-0.065568
17.1282,-0.323031,-2.1168,-0.065544
17.1294,-0.323031,-2.0233,-0.065514
17.1307,-0.323031,-1.9207,-0.065478
17.1319,-0.323031,-1.8097,-0.065436
17.1332,-0.323031,-1.6907,-0.065389
17.1344,0.504886,-1.5641,-0.065336
17.1357,0.504886,-1.4305,-0.065278
17.1369,0.504886,-1.2906,-0.065216
17.1382,0.504886,-1.1448,-0.065148
17.1394,0.504886,-0.9939,-0.065076
17.1407,0.504886,-0.8384,-0.065001
17.1419,0.504886,-0.6797,-0.064921
17.1432,0.504886,-0.5178,-0.064839
17.1444,-0.406780,-0.3534,-0.064753
17.1457,-0.406780,-0.1875,-0.064665
17.1469,-0.406780,-0.0209,-0.064575
17.1482,-0.406780,0.1459,-0.064483
17.1494,-0.406780,0.3121,-0.064389
17.1507,-0.406780,0.4769,-0.064295
17.1519,-0.406780,0.6395,-0.064200
17.1532,-0.406780,0.7993,-0.064105
17.1545,-0.186640,0.9677,-0.064004
17.1570,-0.186640,1.2631,-0.063819
17.1579,-0.186640,1.3698,-0.063751
17.1588,-0.186640,1.4723,-0.063684
17.1598,-0.186640,1.5773,-0.063614
17.1609,-0.186640,1.6808,-0.063543
17.1619,-0.186640,1.7811,-0.063474
17.1632,-0.186640,1.8938,-0.063393
17.1644,-0.011964,1.9985,-0.063316
17.1657,-0.011964,2.0942,-0.063243
17.1669,-0.011964,2.1806,-0.063174
17.1682,-0.011964,2.2573,-0.063109
17.1694,-0.011964,2.3240,-0.063049
17.1707,-0.011964,2.3803,-0.062994
17.1719,-0.011964,2.4260,-0.062945
17.1732,-0.011964,2.4608,-0.062901
17.1744,0.186640,2.4848,-0.062862
17.1757,0.186640,2.4976,-0.062830
17.1769,0.186640,2.4993,-0.062803
17.1782,0.186640,2.4899,-0.062783
17.1794,0.186640,2.4694,-0.062769
17.1807,0.186640,2.4379,-0.062761
17.1819,0.186640,2.3955,-0.062760
17.1832,0.186640,2.3425,-0.062765
17.1844,-0.090927,2.2790,-0.062776
17.1857,-0.090927,2.2054,-0.062793
17.1869,-0.090927,2.1219,-0.062817
17.1882,-0.090927,2.0290,-0.062847
17.1894,-0.090927,1.9271,-0.062882
17.1907,-0.090927,1.8166,-0.062924
17.1919,-0.090927,1.6979,-0.062971
17.1932,-0.090927,1.5718,-0.063023
17.1944,-0.090927,1.4386,-0.063081
17.1957,0.256032,1.2989,-0.063143
17.1969,0.256032,1.1535,-0.063211
17.1982,0.256032,1.0030,-0.063282
17.1994,0.256032,0.8480,-0.063357
17.2007,0.256032,0.6892,-0.063437
17.2019,0.256032,0.5274,-0.063519
17.2032,0.256032,0.3632,-0.063604
17.2044,0.256032,0.1973,-0.063692
17.2058,-0.215354,0.0168,-0.063790
17.2084,-0.215354,-0.3344,-0.063986
17.2094,-0.215354,-0.4628,-0.064060
17.2103,-0.215354,-0.5834,-0.064130
17.2112,-0.215354,-0.7026,-0.064200
17.2121,-0.215354,-0.8203,-0.064270
17.2132,-0.215354,-0.9466,-0.064346
17.2144,-0.215354,-1.0988,-0.064440
17.2157,-0.169890,-1.2461,-0.064533
17.2169,-0.169890,-1.3879,-0.064624
17.2182,-0.169890,-1.5237,-0.064713
17.2194,-0.169890,-1.6523,-0.064800
17.2207,-0.169890,-1.7738,-0.064884
17.2219,-0.169890,-1.8874,-0.064965
17.2232,-0.169890,-1.9925,-0.065042
17.2244,-0.169890,-2.0888,-0.065116
17.2257,-0.169890,-2.1758,-0.065185
17.2269,-0.169890,-2.2531,-0.065250
17.2282,-0.169890,-2.3203,-0.065310
17.2294,-0.169890,-2.3773,-0.065366
17.2307,-0.169890,-2.4237,-0.065416
17.2319,-0.169890,-2.4591,-0.065460
17.2332,-0.169890,-2.4837,-0.065498
17.2344,-0.169890,-2.4972,-0.065531
17.2357,-0.172283,-2.4995,-0.065558
17.2369,-0.172283,-2.4908,-0.065579
17.2382,-0.172283,-2.4709,-0.065593
17.2394,-0.172283,-2.4400,-0.065601
17.2407,-0.172283,-2.3982,-0.065603
17.2419,-0.172283,-2.3459,-0.065599
17.2432,-0.172283,-2.2830,-0.065588
17.2444,-0.172283,-2.2101,-0.065571
17.2457,0.035892,-2.1271,-0.065547
17.2469,0.035892,-2.0347,-0.065518
17.2482,0.035892,-1.9333,-0.065483
17.2494,0.035892,-1.8233,-0.065442
17.2507,0.035892,-1.7051,-0.065395
17.2519,0.035892,-1.5793,-0.065343
17.2532,0.035892,-1.4465,-0.065285
17.2544,0.035892,-1.3073,-0.065223
17.2557,-0.105284,-1.1622,-0.065156
17.2569,-0.105284,-1.0118,-0.065085
17.2593,-0.105284,-0.7080,-0.064936
17.2603,-0.105284,-0.5865,-0.064874
17.2612,-0.105284,-0.4659,-0.064812
17.2621,-0.105284,-0.3445,-0.064749
17.2632,-0.105284,-0.2071,-0.064676
17.2644,-0.105284,-0.0405,-0.064586
17.2657,-0.222533,0.1263,-0.064494
17.2669,-0.222533,0.2926,-0.064401
17.2682,-0.222533,0.4576,-0.064306
17.2694,-0.222533,0.6205,-0.064212
17.2707,-0.222533,0.7807,-0.064117
17.2719,-0.222533,0.9374,-0.064022
17.2732,-0.222533,1.0899,-0.063928
17.2744,-0.222533,1.2376,-0.063835
17.2757,-0.222533,1.3797,-0.063744
17.2769,-0.035892,1.5157,-0.063655
17.2782,-0.035892,1.6449,-0.063568
17.2794,-0.035892,1.7670,-0.063484
17.2807,-0.035892,1.8809,-0.063403
17.2819,-0.035892,1.9866,-0.063325
17.2832,-0.035892,2.0834,-0.063251
17.2844,-0.035892,2.1709,-0.063182
17.2857,-0.035892,2.2488,-0.063116
17.2869,0.055035,2.3167,-0.063056
17.2882,0.055035,2.3742,-0.063000
17.2894,0.055035,2.4211,-0.062950
17.2907,0.055035,2.4573,-0.062905
17.2919,0.055035,2.4825,-0.062866
17.2932,0.055035,2.4967,-0.062833
17.2944,0.055035,2.4997,-0.062806
17.2957,0.055035,2.4916,-0.062785
17.2969,-0.021535,2.4724,-0.062770
17.2982,-0.021535,2.4422,-0.062762
17.2994,-0.021535,2.4011,-0.062760
17.3007,-0.021535,2.3493,-0.062764
17.3019,-0.021535,2.2870,-0.062774
17.3032,-0.021535,2.2146,-0.062791
17.3044,-0.021535,2.1323,-0.062814
17.3057,-0.021535,2.0404,-0.062843
17.3069,0.145962,1.9395,-0.062878
17.3082,0.145962,1.8299,-0.062919
17.3108,0.145962,1.5722,-0.063023
17.3117,0.145962,1.4723,-0.063066
17.3127,0.145962,1.3708,-0.063111
17.3136,0.145962,1.2663,-0.063158
17.3145,0.145962,1.1587,-0.063208
17.3157,0.145962,1.0209,-0.063273
17.3169,0.205783,0.8665,-0.063348
17.3182,0.205783,0.7081,-0.063427
17.3194,0.205783,0.5464,-0.063509
17.3207,0.205783,0.3827,-0.063594
17.3219,0.205783,0.2170,-0.063682
17.3232,0.205783,0.0504,-0.063772
17.3244,0.205783,-0.1165,-0.063864
17.3257,0.205783,-0.2828,-0.063957
17.3269,-0.394816,-0.4479,-0.064051
17.3282,-0.394816,-0.6110,-0.064146
17.3294,-0.394816,-0.7713,-0.064241
17.3307,-0.394816,-0.9285,-0.064335
17.3319,-0.394816,-1.0811,-0.064429
17.3332,-0.394816,-1.2290,-0.064522
17.3344,-0.394816,-1.3715,-0.064613
17.3357,-0.394816,-1.5079,-0.064703
17.3369,-0.035892,-1.6375,-0.064790
17.3382,-0.035892,-1.7599,-0.064874
17.3394,-0.035892,-1.8745,-0.064956
17.3407,-0.035892,-1.9808,-0.065034
17.3419,-0.035892,-2.0780,-0.065107
17.3432,-0.035892,-2.1661,-0.065177
17.3444,-0.035892,-2.2444,-0.065243
17.3457,-0.035892,-2.3129,-0.065304
17.3469,-0.035892,-2.3710,-0.065359
17.3482,-0.224925,-2.4187,-0.065410
17.3494,-0.224925,-2.4555,-0.065455
17.3507,-0.224925,-2.4814,-0.065494
17.3519,-0.224925,-2.4962,-0.065528
17.3532,-0.224925,-2.4998,-0.065555
17.3544,-0.224925,-2.4924,-0.065577
17.3557,-0.224925,-2.4738,-0.065592
17.3569,-0.224925,-2.4443,-0.065601
17.3582,-0.294317,-2.4038,-0.065603
17.3594,-0.294317,-2.3525,-0.065599
17.3621,-0.294317,-2.2042,-0.065569
17.3631,-0.294317,-2.1420,-0.065552
17.3640,-0.294317,-2.0759,-0.065532
17.3649,-0.294317,-2.0049,-0.065508
17.3659,-0.294317,-1.9289,-0.065481
17.3669,-0.294317,-1.8366,-0.065447
17.3682,0.179462,-1.7194,-0.065401
17.3694,0.179462,-1.5945,-0.065349
17.3707,0.179462,-1.4625,-0.065292
17.3719,0.179462,-1.3240,-0.065231
17.3732,0.179462,-1.1796,-0.065164
17.3744,0.179462,-1.0299,-0.065094
17.3757,0.179462,-0.8757,-0.065019
17.3769,0.179462,-0.7175,-0.064940
17.3782,0.011964,-0.5562,-0.064859
17.3794,0.011964,-0.3922,-0.064774
17.3807,0.011964,-0.2269,-0.064686
17.3819,0.011964,-0.0602,-0.064596
17.3832,0.011964,0.1067,-0.064505
17.3844,0.011964,0.2731,-0.064412
17.3857,0.011964,0.4382,-0.064317
17.3869,0.011964,0.6015,-0.064223
17.3882,-0.332602,0.7620,-0.064128
17.3894,-0.332602,0.9191,-0.064033
17.3907,-0.332602,1.0722,-0.063939
17.3919,-0.332602,1.2205,-0.063846
17.3932,-0.332602,1.3633,-0.063755
17.3944,-0.332602,1.5000,-0.063665
17.3957,-0.332602,1.6301,-0.063578
17.3969,-0.332602,1.7529,-0.063493
17.3982,-0.122034,1.8679,-0.063412
17.3994,-0.122034,1.9746,-0.063334
17.4007,-0.122034,2.0725,-0.063260
17.4019,-0.122034,2.1611,-0.063190
17.4032,-0.122034,2.2402,-0.063124
17.4044,-0.122034,2.3092,-0.063063
17.4057,-0.122034,2.3680,-0.063007
17.4069,-0.122034,2.4162,-0.062956
17.4082,0.069392,2.4536,-0.062910
17.4094,0.069392,2.4801,-0.062871
17.4107,0.069392,2.4956,-0.062837
17.4119,0.069392,2.4999,-0.062809
17.4132,0.069392,2.4931,-0.062787
17.4144,0.069392,2.4752,-0.062772
17.4157,0.069392,2.4463,-0.062762
17.4169,0.069392,2.4065,-0.062760
17.4182,0.308674,2.3559,-0.062763
17.4198,0.308674,2.2724,-0.062777
17.4239,0.308674,1.9928,-0.062859
17.4249,0.308674,1.9106,-0.062888
17.4258,0.308674,1.8288,-0.062919
17.4267,0.308674,1.7427,-0.062953
17.4277,0.308674,1.6523,-0.062990
17.4286,-0.222533,1.5581,-0.063029
17.4295,-0.222533,1.4602,-0.063071
17.4304,-0.222533,1.3578,-0.063117
17.4314,-0.222533,1.2510,-0.063165
17.4323,-0.222533,1.1420,-0.063216
17.4332,-0.222533,1.0309,-0.063269
17.4344,-0.222533,0.8847,-0.063339
17.4357,-0.222533,0.7271,-0.063418
17.4369,-0.222533,0.5659,-0.063499
17.4382,-0.222533,0.4022,-0.063584
17.4394,-0.059821,0.2365,-0.063672
17.4407,-0.059821,0.0696,-0.063761
17.4419,-0.059821,-0.0970,-0.063853
17.4432,-0.059821,-0.2633,-0.063946
17.4444,-0.059821,-0.4287,-0.064040
17.4457,-0.059821,-0.5920,-0.064135
17.4469,-0.059821,-0.7526,-0.064229
17.4482,-0.059821,-0.9100,-0.064324
17.4494,0.122034,-1.0633,-0.064418
17.4507,0.122034,-1.2119,-0.064511
17.4519,0.122034,-1.3550,-0.064603
17.4532,0.122034,-1.4922,-0.064692
17.4544,0.122034,-1.6226,-0.064780
17.4557,0.122034,-1.7459,-0.064864
17.4569,0.122034,-1.8614,-0.064946
17.4582,0.122034,-1.9686,-0.065024
17.4594,0.000000,-2.0671,-0.065099
17.4607,0.000000,-2.1561,-0.065169
17.4619,0.000000,-2.2358,-0.065235
17.4632,0.000000,-2.3055,-0.065297
17.4644,0.000000,-2.3648,-0.065353
17.4657,0.000000,-2.4136,-0.065404
17.4669,0.000000,-2.4517,-0.065450
17.4682,0.000000,-2.4789,-0.065490
17.4694,-0.244068,-2.4950,-0.065524
17.4707,-0.244068,-2.5000,-0.065552
17.4743,-0.244068,-2.4518,-0.065599
17.4753,-0.244068,-2.4216,-0.065603
17.4763,-0.244068,-2.3865,-0.065603
17.4772,-0.244068,-2.3456,-0.065599
17.4781,-0.244068,-2.2999,-0.065591
17.4791,-0.289532,-2.2487,-0.065580
17.4800,-0.289532,-2.1921,-0.065566
17.4809,-0.289532,-2.1301,-0.065548
17.4819,-0.289532,-2.0572,-0.065525
17.4832,-0.289532,-1.9580,-0.065492
17.4844,-0.289532,-1.8499,-0.065452
17.4857,-0.289532,-1.7336,-0.065406
17.4869,-0.289532,-1.6096,-0.065356
17.4882,-0.289532,-1.4784,-0.065299
17.4894,-0.270389,-1.3407,-0.065238
17.4907,-0.270389,-1.1969,-0.065173
17.4919,-0.270389,-1.0478,-0.065102
17.4932,-0.270389,-0.8940,-0.065028
17.4944,-0.270389,-0.7363,-0.064950
17.4957,-0.270389,-0.5753,-0.064868
17.4969,-0.270389,-0.4117,-0.064784
17.4982,-0.270389,-0.2463,-0.064697
17.4994,-0.076570,-0.0796,-0.064607
17.5007,-0.076570,0.0871,-0.064516
17.5019,-0.076570,0.2536,-0.064423
17.5032,-0.076570,0.4189,-0.064329
17.5044,-0.076570,0.5822,-0.064234
17.5057,-0.076570,0.7431,-0.064139
17.5069,-0.076570,0.9007,-0.064044
17.5082,-0.076570,1.0544,-0.063950
17.5094,-0.076570,1.2033,-0.063857
17.5107,0.050249,1.3468,-0.063765
17.5119,0.050249,1.4842,-0.063676
17.5132,0.050249,1.6151,-0.063588
17.5144,0.050249,1.7389,-0.063503
17.5157,0.050249,1.8548,-0.063421
17.5169,0.050249,1.9625,-0.063343
17.5182,0.050249,2.0615,-0.063268
17.5194,0.050249,2.1512,-0.063198
17.5207,-0.004786,2.2314,-0.063131
17.5219,-0.004786,2.3016,-0.063070
17.5253,-0.004786,2.4411,-0.062927
17.5263,-0.004786,2.4658,-0.062894
17.5272,-0.004786,2.4831,-0.062865
17.5282,-0.004786,2.4944,-0.062840
17.5291,-0.004786,2.4996,-0.062819
17.5300,0.246461,2.4988,-0.062800
17.5309,0.246461,2.4918,-0.062785
17.5319,0.246461,2.4779,-0.062773
17.5332,0.246461,2.4503,-0.062763
17.5344,0.246461,2.4117,-0.062760
17.5357,0.246461,2.3624,-0.062762
17.5369,0.246461,2.3026,-0.062771
17.5382,0.246461,2.2325,-0.062786
17.5394,0.246461,2.1525,-0.062808
17.5407,-0.251246,2.0629,-0.062835
17.5419,-0.251246,1.9641,-0.062869
17.5432,-0.251246,1.8565,-0.062908
17.5444,-0.251246,1.7407,-0.062954
17.5457,-0.251246,1.6171,-0.063004
17.5469,-0.251246,1.4863,-0.063060
17.5482,-0.251246,1.3489,-0.063121
17.5494,-0.251246,1.2055,-0.063186
17.5507,-0.078963,1.0567,-0.063256
17.5519,-0.078963,0.9032,-0.063330
17.5532,-0.078963,0.7457,-0.063408
17.5544,-0.078963,0.5849,-0.063490
17.5557,-0.078963,0.4214,-0.063574
17.5569,-0.078963,0.2561,-0.063661
17.5582,-0.078963,0.0896,-0.063751
17.5594,-0.078963,-0.0774,-0.063842
17.5607,0.023928,-0.2436,-0.063935
17.5619,0.023928,-0.4092,-0.064029
17.5632,0.023928,-0.5728,-0.064123
17.5644,0.023928,-0.7339,-0.064218
17.5657,0.023928,-0.8918,-0.064313
17.5669,0.023928,-1.0455,-0.064407
17.5682,0.023928,-1.1947,-0.064500
17.5694,0.023928,-1.3385,-0.064592
17.5707,-0.019143,-1.4764,-0.064682
17.5719,-0.019143,-1.6077,-0.064770
17.5732,-0.019143,-1.7318,-0.064855
17.5764,-0.019143,-2.0142,-0.065059
17.5773,-0.019143,-2.0883,-0.065115
17.5783,-0.019143,-2.1535,-0.065167
17.5792,-0.019143,-2.2144,-0.065217
17.5801,-0.019143,-2.2689,-0.065264
17.5810,-0.105284,-2.3178,-0.065308
17.5820,-0.105284,-2.3611,-0.065349
17.5832,-0.105284,-2.4085,-0.065398
17.5844,-0.105284,-2.4478,-0.065445
17.5857,-0.105284,-2.4763,-0.065485
17.5869,-0.105284,-2.4937,-0.065520
17.5882,-0.105284,-2.5000,-0.065549
17.5894,-0.105284,-2.4951,-0.065572
17.5907,-0.105284,-2.4792,-0.065589
17.5919,-0.119641,-2.4522,-0.065599
17.5932,-0.119641,-2.4143,-0.065603
17.5944,-0.119641,-2.3656,-0.065601
17.5957,-0.119641,-2.3064,-0.065592
17.5969,-0.119641,-2.2369,-0.065577
17.5982,-0.119641,-2.1575,-0.065556
17.5994,-0.119641,-2.0683,-0.065529
17.6007,-0.119641,-1.9702,-0.065496
17.6019,-0.150748,-1.8632,-0.065457
17.6032,-0.150748,-1.7478,-0.065412
17.6044,-0.150748,-1.6246,-0.065362
17.6057,-0.150748,-1.4942,-0.065306
17.6069,-0.150748,-1.3571,-0.065246
17.6082,-0.150748,-1.2141,-0.065180
17.6094,-0.150748,-1.0656,-0.065111
17.6107,-0.150748,-0.9124,-0.065037
17.6119,-0.296710,-0.7551,-0.064959
17.6132,-0.296710,-0.5944,-0.064878
17.6144,-0.296710,-0.4311,-0.064794
17.6157,-0.296710,-0.2657,-0.064707
17.6169,-0.296710,-0.0993,-0.064618
17.6182,-0.296710,0.0674,-0.064526
17.6194,-0.296710,0.2341,-0.064434
17.6207,-0.296710,0.3995,-0.064340
17.6219,-0.050249,0.5633,-0.064245
17.6232,-0.050249,0.7245,-0.064150
17.6244,-0.050249,0.8826,-0.064055
17.6274,-0.050249,1.2421,-0.063832
17.6283,-0.050249,1.3503,-0.063763
17.6293,-0.050249,1.4523,-0.063697
17.6302,-0.050249,1.5508,-0.063631
17.6311,-0.050249,1.6466,-0.063567
17.6320,0.157926,1.7383,-0.063504
17.6332,0.157926,1.8417,-0.063431
17.6344,0.157926,1.9503,-0.063352
17.6357,0.157926,2.0503,-0.063277
17.6369,0.157926,2.1411,-0.063206
17.6382,0.157926,2.2225,-0.063139
17.6394,0.157926,2.2940,-0.063077
17.6407,0.157926,2.3551,-0.063019
17.6419,-0.014357,2.4058,-0.062967
17.6432,-0.014357,2.4458,-0.062921
17.6444,-0.014357,2.4749,-0.062880
17.6457,-0.014357,2.4929,-0.062844
17.6469,-0.014357,2.4999,-0.062815
17.6482,-0.014357,2.4957,-0.062792
17.6494,-0.014357,2.4804,-0.062775
17.6507,-0.014357,2.4541,-0.062764
17.6519,0.129212,2.4168,-0.062760
17.6532,0.129212,2.3688,-0.062762
17.6544,0.129212,2.3102,-0.062770
17.6557,0.129212,2.2413,-0.062784
17.6569,0.129212,2.1624,-0.062805
17.6582,0.129212,2.0739,-0.062832
17.6594,0.129212,1.9755,-0.062865
17.6607,0.129212,1.8686,-0.062904
17.6619,-0.184247,1.7544,-0.062948
17.6632,-0.184247,1.6320,-0.062998
17.6644,-0.184247,1.5020,-0.063053
17.6657,-0.184247,1.3652,-0.063113
17.6669,-0.184247,1.2226,-0.063178
17.6682,-0.184247,1.0744,-0.063248
17.6694,-0.184247,0.9215,-0.063321
17.6707,-0.184247,0.7644,-0.063399
17.6719,-0.184247,0.6039,-0.063480
17.6732,-0.045464,0.4407,-0.063564
17.6744,-0.045464,0.2756,-0.063651
17.6760,-0.045464,0.0599,-0.063767
17.6788,-0.045464,-0.3049,-0.063969
17.6797,-0.045464,-0.4321,-0.064042
17.6806,-0.045464,-0.5531,-0.064112
17.6816,-0.045464,-0.6726,-0.064182
17.6825,-0.086142,-0.7903,-0.064252
17.6834,-0.086142,-0.9063,-0.064322
17.6844,-0.086142,-1.0278,-0.064396
17.6857,-0.086142,-1.1774,-0.064489
17.6869,-0.086142,-1.3219,-0.064581
17.6882,-0.086142,-1.4605,-0.064671
17.6894,-0.086142,-1.5926,-0.064759
17.6907,-0.086142,-1.7176,-0.064845
17.6919,-0.086142,-1.8349,-0.064927
17.6932,0.011964,-1.9441,-0.065006
17.6944,0.011964,-2.0446,-0.065082
17.6957,0.011964,-2.1360,-0.065153
17.6969,0.011964,-2.2179,-0.065220
17.6982,0.011964,-2.2900,-0.065283
17.6994,0.011964,-2.3519,-0.065340
17.7007,0.011964,-2.4031,-0.065393
17.7019,0.011964,-2.4437,-0.065440
17.7032,-0.052642,-2.4735,-0.065481
17.7044,-0.052642,-2.4922,-0.065517
17.7057,-0.052642,-2.4998,-0.065546
17.7069,-0.052642,-2.4963,-0.065570
17.7082,-0.052642,-2.4817,-0.065587
17.7094,-0.052642,-2.4559,-0.065598
17.7107,-0.052642,-2.4193,-0.065603
17.7119,-0.052642,-2.3719,-0.065602
17.7132,-0.186640,-2.3139,-0.065594
17.7144,-0.186640,-2.2456,-0.065580
17.7157,-0.186640,-2.1673,-0.065559
17.7169,-0.186640,-2.0794,-0.065533
17.7182,-0.186640,-1.9821,-0.065500
17.7194,-0.186640,-1.8761,-0.065462
17.7207,-0.186640,-1.7617,-0.065418
17.7219,-0.186640,-1.6394,-0.065368
17.7232,-0.136391,-1.5098,-0.065313
17.7244,-0.136391,-1.3736,-0.065253
17.7257,-0.136391,-1.2312,-0.065188
17.7271,-0.136391,-1.0547,-0.065106
17.7301,-0.136391,-0.6854,-0.064924
17.7311,-0.136391,-0.5586,-0.064860
17.7320,-0.136391,-0.4360,-0.064796
17.7330,-0.212961,-0.3033,-0.064727
17.7340,-0.212961,-0.1709,-0.064656
17.7350,-0.212961,-0.0447,-0.064588
17.7359,-0.212961,0.0795,-0.064520
17.7369,-0.212961,0.2147,-0.064444
17.7382,-0.212961,0.3800,-0.064351
17.7394,-0.212961,0.5440,-0.064256
17.7407,-0.212961,0.7056,-0.064161
17.7419,-0.212961,0.8639,-0.064067
17.7432,-0.021535,1.0185,-0.063972
17.7444,-0.021535,1.1686,-0.063879
17.7457,-0.021535,1.3134,-0.063787
17.7469,-0.021535,1.4524,-0.063697
17.7482,-0.021535,1.5849,-0.063609
17.7494,-0.021535,1.7103,-0.063523
17.7507,-0.021535,1.8282,-0.063440
17.7519,-0.021535,1.9379,-0.063361
17.7532,-0.021535,2.0389,-0.063285
17.7544,-0.100499,2.1309,-0.063214
17.7557,-0.100499,2.2134,-0.063146
17.7569,-0.100499,2.2860,-0.063084
17.7582,-0.100499,2.3484,-0.063026
17.7594,-0.100499,2.4004,-0.062973
17.7607,-0.100499,2.4416,-0.062926
17.7619,-0.100499,2.4720,-0.062884
17.7632,-0.100499,2.4914,-0.062848
17.7644,0.191426,2.4997,-0.062818
17.7657,0.191426,2.4968,-0.062794
17.7669,0.191426,2.4828,-0.062777
17.7682,0.191426,2.4578,-0.062765
17.7694,0.191426,2.4218,-0.062760
17.7707,0.191426,2.3750,-0.062761
17.7719,0.191426,2.3176,-0.062768
17.7732,0.191426,2.2499,-0.062782
17.7744,0.114855,2.1722,-0.062802
17.7757,0.114855,2.0848,-0.062828
17.7769,0.114855,1.9881,-0.062861
17.7784,0.114855,1.8569,-0.062908
17.7816,0.114855,1.5530,-0.063031
17.7825,0.114855,1.4512,-0.063075
17.7834,0.114855,1.3489,-0.063121
17.7844,-0.191426,1.2438,-0.063169
17.7853,-0.191426,1.1356,-0.063219
17.7862,-0.191426,1.0247,-0.063272
17.7871,-0.191426,0.9113,-0.063326
17.7882,-0.191426,0.7829,-0.063390
17.7894,-0.191426,0.6229,-0.063470
17.7907,-0.191426,0.4600,-0.063554
17.7919,-0.191426,0.2951,-0.063640
17.7932,-0.191426,0.1288,-0.063729
17.7944,-0.131605,-0.0380,-0.063820
17.7957,-0.131605,-0.2047,-0.063913
17.7969,-0.131605,-0.3704,-0.064007
17.7982,-0.131605,-0.5345,-0.064101
17.7994,-0.131605,-0.6964,-0.064196
17.8007,-0.131605,-0.8549,-0.064291
17.8019,-0.131605,-1.0097,-0.064385
17.8032,-0.131605,-1.1600,-0.064479
17.8044,-0.074178,-1.3052,-0.064571
17.8057,-0.074178,-1.4445,-0.064661
17.8069,-0.074178,-1.5774,-0.064749
17.8082,-0.074178,-1.7033,-0.064835
17.8094,-0.074178,-1.8216,-0.064918
17.8107,-0.074178,-1.9317,-0.064997
